batting_team,bowling_team,city,current_score,balls_bowled,balls_left,wickets_left,crr,runs_in_remaining_ball
Western Storm,Southern Vipers,Southampton,1,1,119,10,6.0,69
Western Storm,Southern Vipers,Southampton,2,2,118,10,6.0,68
Western Storm,Southern Vipers,Southampton,2,3,117,10,4.0,68
Western Storm,Southern Vipers,Southampton,3,4,116,10,4.5,67
Western Storm,Southern Vipers,Southampton,3,5,115,10,3.6,67
Western Storm,Southern Vipers,Southampton,4,6,114,10,4.0,66
Western Storm,Southern Vipers,Southampton,4,7,113,10,3.43,66
Western Storm,Southern Vipers,Southampton,4,8,112,10,3.0,66
Western Storm,Southern Vipers,Southampton,4,7,113,10,3.43,66
Western Storm,Southern Vipers,Southampton,4,8,112,10,3.0,66
Western Storm,Southern Vipers,Southampton,4,9,111,10,2.67,66
Western Storm,Southern Vipers,Southampton,5,10,110,10,3.0,65
Western Storm,Southern Vipers,Southampton,5,11,109,10,2.73,65
Western Storm,Southern Vipers,Southampton,6,12,108,10,3.0,64
Western Storm,Southern Vipers,Southampton,7,13,107,10,3.23,63
Western Storm,Southern Vipers,Southampton,8,14,106,10,3.43,62
Western Storm,Southern Vipers,Southampton,9,15,105,10,3.6,61
Western Storm,Southern Vipers,Southampton,10,16,104,10,3.75,60
Western Storm,Southern Vipers,Southampton,10,17,103,9,3.53,60
Western Storm,Southern Vipers,Southampton,11,18,102,9,3.67,59
Western Storm,Southern Vipers,Southampton,11,19,101,9,3.47,59
Western Storm,Southern Vipers,Southampton,11,20,100,9,3.3,59
Western Storm,Southern Vipers,Southampton,12,19,101,9,3.79,58
Western Storm,Southern Vipers,Southampton,12,20,100,9,3.6,58
Western Storm,Southern Vipers,Southampton,13,21,99,9,3.71,57
Western Storm,Southern Vipers,Southampton,13,22,98,8,3.55,57
Western Storm,Southern Vipers,Southampton,13,23,97,8,3.39,57
Western Storm,Southern Vipers,Southampton,13,24,96,8,3.25,57
Western Storm,Southern Vipers,Southampton,13,25,95,8,3.12,57
Western Storm,Southern Vipers,Southampton,13,26,94,8,3.0,57
Western Storm,Southern Vipers,Southampton,13,27,93,8,2.89,57
Western Storm,Southern Vipers,Southampton,13,28,92,8,2.79,57
Western Storm,Southern Vipers,Southampton,14,29,91,8,2.9,56
Western Storm,Southern Vipers,Southampton,15,30,90,8,3.0,55
Western Storm,Southern Vipers,Southampton,15,31,89,8,2.9,55
Western Storm,Southern Vipers,Southampton,16,32,88,8,3.0,54
Western Storm,Southern Vipers,Southampton,17,33,87,8,3.09,53
Western Storm,Southern Vipers,Southampton,18,34,86,8,3.18,52
Western Storm,Southern Vipers,Southampton,18,35,85,8,3.09,52
Western Storm,Southern Vipers,Southampton,19,36,84,8,3.17,51
Western Storm,Southern Vipers,Southampton,20,37,83,8,3.24,50
Western Storm,Southern Vipers,Southampton,20,38,82,8,3.16,50
Western Storm,Southern Vipers,Southampton,21,39,81,8,3.23,49
Western Storm,Southern Vipers,Southampton,22,40,80,8,3.3,48
Western Storm,Southern Vipers,Southampton,22,41,79,8,3.22,48
Western Storm,Southern Vipers,Southampton,23,42,78,8,3.29,47
Western Storm,Southern Vipers,Southampton,23,43,77,8,3.21,47
Western Storm,Southern Vipers,Southampton,23,44,76,8,3.14,47
Western Storm,Southern Vipers,Southampton,24,45,75,8,3.2,46
Western Storm,Southern Vipers,Southampton,24,46,74,8,3.13,46
Western Storm,Southern Vipers,Southampton,24,47,73,8,3.06,46
Western Storm,Southern Vipers,Southampton,24,48,72,8,3.0,46
Western Storm,Southern Vipers,Southampton,25,49,71,8,3.06,45
Western Storm,Southern Vipers,Southampton,31,50,70,8,3.72,39
Western Storm,Southern Vipers,Southampton,31,51,69,8,3.65,39
Western Storm,Southern Vipers,Southampton,35,52,68,8,4.04,35
Western Storm,Southern Vipers,Southampton,35,53,67,8,3.96,35
Western Storm,Southern Vipers,Southampton,36,54,66,8,4.0,34
Western Storm,Southern Vipers,Southampton,40,55,65,8,4.36,30
Western Storm,Southern Vipers,Southampton,41,55,65,8,4.47,29
Western Storm,Southern Vipers,Southampton,41,56,64,7,4.39,29
Western Storm,Southern Vipers,Southampton,41,57,63,7,4.32,29
Western Storm,Southern Vipers,Southampton,41,58,62,7,4.24,29
Western Storm,Southern Vipers,Southampton,41,59,61,7,4.17,29
Western Storm,Southern Vipers,Southampton,41,60,60,7,4.1,29
Western Storm,Southern Vipers,Southampton,41,61,59,7,4.03,29
Western Storm,Southern Vipers,Southampton,41,62,58,6,3.97,29
Western Storm,Southern Vipers,Southampton,41,63,57,6,3.9,29
Western Storm,Southern Vipers,Southampton,42,64,56,6,3.94,28
Western Storm,Southern Vipers,Southampton,42,65,55,6,3.88,28
Western Storm,Southern Vipers,Southampton,43,66,54,6,3.91,27
Western Storm,Southern Vipers,Southampton,44,67,53,6,3.94,26
Western Storm,Southern Vipers,Southampton,44,68,52,6,3.88,26
Western Storm,Southern Vipers,Southampton,44,69,51,5,3.83,26
Western Storm,Southern Vipers,Southampton,44,70,50,5,3.77,26
Western Storm,Southern Vipers,Southampton,45,71,49,5,3.8,25
Western Storm,Southern Vipers,Southampton,45,72,48,5,3.75,25
Western Storm,Southern Vipers,Southampton,46,73,47,5,3.78,24
Western Storm,Southern Vipers,Southampton,47,74,46,5,3.81,23
Western Storm,Southern Vipers,Southampton,48,75,45,5,3.84,22
Western Storm,Southern Vipers,Southampton,49,76,44,5,3.87,21
Western Storm,Southern Vipers,Southampton,50,77,43,5,3.9,20
Western Storm,Southern Vipers,Southampton,51,78,42,5,3.92,19
Western Storm,Southern Vipers,Southampton,52,79,41,5,3.95,18
Western Storm,Southern Vipers,Southampton,54,80,40,5,4.05,16
Western Storm,Southern Vipers,Southampton,55,81,39,5,4.07,15
Western Storm,Southern Vipers,Southampton,55,82,38,5,4.02,15
Western Storm,Southern Vipers,Southampton,55,83,37,5,3.98,15
Western Storm,Southern Vipers,Southampton,57,84,36,5,4.07,13
Western Storm,Southern Vipers,Southampton,57,85,35,5,4.02,13
Western Storm,Southern Vipers,Southampton,58,86,34,5,4.05,12
Western Storm,Southern Vipers,Southampton,58,87,33,4,4.0,12
Western Storm,Southern Vipers,Southampton,58,88,32,4,3.95,12
Western Storm,Southern Vipers,Southampton,58,89,31,4,3.91,12
Western Storm,Southern Vipers,Southampton,59,90,30,4,3.93,11
Western Storm,Southern Vipers,Southampton,60,91,29,4,3.96,10
Western Storm,Southern Vipers,Southampton,60,91,29,4,3.96,10
Western Storm,Southern Vipers,Southampton,61,92,28,4,3.98,9
Western Storm,Southern Vipers,Southampton,61,93,27,3,3.94,9
Western Storm,Southern Vipers,Southampton,61,94,26,3,3.89,9
Western Storm,Southern Vipers,Southampton,61,95,25,3,3.85,9
Western Storm,Southern Vipers,Southampton,62,96,24,3,3.88,8
Western Storm,Southern Vipers,Southampton,62,97,23,3,3.84,8
Western Storm,Southern Vipers,Southampton,62,98,22,2,3.8,8
Western Storm,Southern Vipers,Southampton,62,99,21,2,3.76,8
Western Storm,Southern Vipers,Southampton,62,100,20,1,3.72,8
Western Storm,Southern Vipers,Southampton,62,101,19,1,3.68,8
Western Storm,Southern Vipers,Southampton,62,102,18,1,3.65,8
Western Storm,Southern Vipers,Southampton,62,103,17,1,3.61,8
Western Storm,Southern Vipers,Southampton,64,104,16,1,3.69,6
Western Storm,Southern Vipers,Southampton,65,105,15,1,3.71,5
Western Storm,Southern Vipers,Southampton,65,106,14,1,3.68,5
Western Storm,Southern Vipers,Southampton,66,107,13,1,3.7,4
Western Storm,Southern Vipers,Southampton,67,108,12,1,3.72,3
Western Storm,Southern Vipers,Southampton,68,109,11,1,3.74,2
Western Storm,Southern Vipers,Southampton,69,110,10,1,3.76,1
Western Storm,Southern Vipers,Southampton,69,111,9,1,3.73,1
Western Storm,Southern Vipers,Southampton,69,112,8,1,3.7,1
Western Storm,Southern Vipers,Southampton,70,113,7,0,3.72,0
Yorkshire Diamonds,Lancashire Thunder,Leeds,0,1,119,10,0.0,162
Yorkshire Diamonds,Lancashire Thunder,Leeds,4,2,118,10,12.0,158
Yorkshire Diamonds,Lancashire Thunder,Leeds,4,3,117,10,8.0,158
Yorkshire Diamonds,Lancashire Thunder,Leeds,5,4,116,10,7.5,157
Yorkshire Diamonds,Lancashire Thunder,Leeds,6,5,115,10,7.2,156
Yorkshire Diamonds,Lancashire Thunder,Leeds,6,6,114,10,6.0,156
Yorkshire Diamonds,Lancashire Thunder,Leeds,6,7,113,10,5.14,156
Yorkshire Diamonds,Lancashire Thunder,Leeds,7,8,112,10,5.25,155
Yorkshire Diamonds,Lancashire Thunder,Leeds,8,9,111,10,5.33,154
Yorkshire Diamonds,Lancashire Thunder,Leeds,8,10,110,10,4.8,154
Yorkshire Diamonds,Lancashire Thunder,Leeds,8,11,109,10,4.36,154
Yorkshire Diamonds,Lancashire Thunder,Leeds,12,12,108,10,6.0,150
Yorkshire Diamonds,Lancashire Thunder,Leeds,12,13,107,10,5.54,150
Yorkshire Diamonds,Lancashire Thunder,Leeds,12,14,106,10,5.14,150
Yorkshire Diamonds,Lancashire Thunder,Leeds,12,15,105,10,4.8,150
Yorkshire Diamonds,Lancashire Thunder,Leeds,12,16,104,10,4.5,150
Yorkshire Diamonds,Lancashire Thunder,Leeds,13,17,103,10,4.59,149
Yorkshire Diamonds,Lancashire Thunder,Leeds,17,18,102,10,5.67,145
Yorkshire Diamonds,Lancashire Thunder,Leeds,17,19,101,10,5.37,145
Yorkshire Diamonds,Lancashire Thunder,Leeds,17,20,100,10,5.1,145
Yorkshire Diamonds,Lancashire Thunder,Leeds,17,21,99,10,4.86,145
Yorkshire Diamonds,Lancashire Thunder,Leeds,18,22,98,10,4.91,144
Yorkshire Diamonds,Lancashire Thunder,Leeds,18,23,97,10,4.7,144
Yorkshire Diamonds,Lancashire Thunder,Leeds,18,24,96,10,4.5,144
Yorkshire Diamonds,Lancashire Thunder,Leeds,19,25,95,10,4.56,143
Yorkshire Diamonds,Lancashire Thunder,Leeds,19,26,94,10,4.38,143
Yorkshire Diamonds,Lancashire Thunder,Leeds,19,27,93,10,4.22,143
Yorkshire Diamonds,Lancashire Thunder,Leeds,23,28,92,10,4.93,139
Yorkshire Diamonds,Lancashire Thunder,Leeds,24,29,91,10,4.97,138
Yorkshire Diamonds,Lancashire Thunder,Leeds,28,30,90,10,5.6,134
Yorkshire Diamonds,Lancashire Thunder,Leeds,32,31,89,10,6.19,130
Yorkshire Diamonds,Lancashire Thunder,Leeds,32,32,88,10,6.0,130
Yorkshire Diamonds,Lancashire Thunder,Leeds,36,33,87,10,6.55,126
Yorkshire Diamonds,Lancashire Thunder,Leeds,36,34,86,10,6.35,126
Yorkshire Diamonds,Lancashire Thunder,Leeds,37,35,85,10,6.34,125
Yorkshire Diamonds,Lancashire Thunder,Leeds,37,36,84,10,6.17,125
Yorkshire Diamonds,Lancashire Thunder,Leeds,38,37,83,10,6.16,124
Yorkshire Diamonds,Lancashire Thunder,Leeds,42,38,82,10,6.63,120
Yorkshire Diamonds,Lancashire Thunder,Leeds,42,39,81,10,6.46,120
Yorkshire Diamonds,Lancashire Thunder,Leeds,43,40,80,10,6.45,119
Yorkshire Diamonds,Lancashire Thunder,Leeds,44,41,79,10,6.44,118
Yorkshire Diamonds,Lancashire Thunder,Leeds,45,42,78,10,6.43,117
Yorkshire Diamonds,Lancashire Thunder,Leeds,46,43,77,10,6.42,116
Yorkshire Diamonds,Lancashire Thunder,Leeds,46,44,76,10,6.27,116
Yorkshire Diamonds,Lancashire Thunder,Leeds,46,45,75,10,6.13,116
Yorkshire Diamonds,Lancashire Thunder,Leeds,47,46,74,10,6.13,115
Yorkshire Diamonds,Lancashire Thunder,Leeds,48,47,73,10,6.13,114
Yorkshire Diamonds,Lancashire Thunder,Leeds,49,48,72,10,6.12,113
Yorkshire Diamonds,Lancashire Thunder,Leeds,50,49,71,10,6.12,112
Yorkshire Diamonds,Lancashire Thunder,Leeds,50,50,70,10,6.0,112
Yorkshire Diamonds,Lancashire Thunder,Leeds,51,51,69,10,6.0,111
Yorkshire Diamonds,Lancashire Thunder,Leeds,55,52,68,10,6.35,107
Yorkshire Diamonds,Lancashire Thunder,Leeds,55,53,67,10,6.23,107
Yorkshire Diamonds,Lancashire Thunder,Leeds,56,54,66,10,6.22,106
Yorkshire Diamonds,Lancashire Thunder,Leeds,57,55,65,10,6.22,105
Yorkshire Diamonds,Lancashire Thunder,Leeds,58,56,64,10,6.21,104
Yorkshire Diamonds,Lancashire Thunder,Leeds,62,57,63,10,6.53,100
Yorkshire Diamonds,Lancashire Thunder,Leeds,62,58,62,10,6.41,100
Yorkshire Diamonds,Lancashire Thunder,Leeds,63,59,61,10,6.41,99
Yorkshire Diamonds,Lancashire Thunder,Leeds,64,60,60,10,6.4,98
Yorkshire Diamonds,Lancashire Thunder,Leeds,65,61,59,10,6.39,97
Yorkshire Diamonds,Lancashire Thunder,Leeds,65,62,58,10,6.29,97
Yorkshire Diamonds,Lancashire Thunder,Leeds,66,63,57,10,6.29,96
Yorkshire Diamonds,Lancashire Thunder,Leeds,67,64,56,10,6.28,95
Yorkshire Diamonds,Lancashire Thunder,Leeds,67,65,55,10,6.18,95
Yorkshire Diamonds,Lancashire Thunder,Leeds,67,66,54,10,6.09,95
Yorkshire Diamonds,Lancashire Thunder,Leeds,68,67,53,10,6.09,94
Yorkshire Diamonds,Lancashire Thunder,Leeds,72,68,52,10,6.35,90
Yorkshire Diamonds,Lancashire Thunder,Leeds,72,69,51,9,6.26,90
Yorkshire Diamonds,Lancashire Thunder,Leeds,73,70,50,9,6.26,89
Yorkshire Diamonds,Lancashire Thunder,Leeds,73,71,49,9,6.17,89
Yorkshire Diamonds,Lancashire Thunder,Leeds,73,72,48,9,6.08,89
Yorkshire Diamonds,Lancashire Thunder,Leeds,74,73,47,9,6.08,88
Yorkshire Diamonds,Lancashire Thunder,Leeds,74,74,46,9,6.0,88
Yorkshire Diamonds,Lancashire Thunder,Leeds,75,75,45,9,6.0,87
Yorkshire Diamonds,Lancashire Thunder,Leeds,76,76,44,9,6.0,86
Yorkshire Diamonds,Lancashire Thunder,Leeds,76,77,43,9,5.92,86
Yorkshire Diamonds,Lancashire Thunder,Leeds,80,78,42,9,6.15,82
Yorkshire Diamonds,Lancashire Thunder,Leeds,81,79,41,9,6.15,81
Yorkshire Diamonds,Lancashire Thunder,Leeds,87,80,40,9,6.52,75
Yorkshire Diamonds,Lancashire Thunder,Leeds,87,81,39,8,6.44,75
Yorkshire Diamonds,Lancashire Thunder,Leeds,87,82,38,8,6.37,75
Yorkshire Diamonds,Lancashire Thunder,Leeds,87,83,37,8,6.29,75
Yorkshire Diamonds,Lancashire Thunder,Leeds,88,84,36,8,6.29,74
Yorkshire Diamonds,Lancashire Thunder,Leeds,94,85,35,8,6.64,68
Yorkshire Diamonds,Lancashire Thunder,Leeds,98,86,34,8,6.84,64
Yorkshire Diamonds,Lancashire Thunder,Leeds,100,87,33,8,6.9,62
Yorkshire Diamonds,Lancashire Thunder,Leeds,100,88,32,8,6.82,62
Yorkshire Diamonds,Lancashire Thunder,Leeds,100,89,31,7,6.74,62
Yorkshire Diamonds,Lancashire Thunder,Leeds,102,90,30,7,6.8,60
Yorkshire Diamonds,Lancashire Thunder,Leeds,103,91,29,7,6.79,59
Yorkshire Diamonds,Lancashire Thunder,Leeds,103,92,28,7,6.72,59
Yorkshire Diamonds,Lancashire Thunder,Leeds,103,93,27,7,6.65,59
Yorkshire Diamonds,Lancashire Thunder,Leeds,103,94,26,7,6.57,59
Yorkshire Diamonds,Lancashire Thunder,Leeds,108,95,25,7,6.82,54
Yorkshire Diamonds,Lancashire Thunder,Leeds,109,96,24,7,6.81,53
Yorkshire Diamonds,Lancashire Thunder,Leeds,109,97,23,7,6.74,53
Yorkshire Diamonds,Lancashire Thunder,Leeds,113,97,23,7,6.99,49
Yorkshire Diamonds,Lancashire Thunder,Leeds,115,98,22,7,7.04,47
Yorkshire Diamonds,Lancashire Thunder,Leeds,119,99,21,7,7.21,43
Yorkshire Diamonds,Lancashire Thunder,Leeds,119,100,20,7,7.14,43
Yorkshire Diamonds,Lancashire Thunder,Leeds,125,101,19,7,7.43,37
Yorkshire Diamonds,Lancashire Thunder,Leeds,126,102,18,7,7.41,36
Yorkshire Diamonds,Lancashire Thunder,Leeds,126,103,17,7,7.34,36
Yorkshire Diamonds,Lancashire Thunder,Leeds,126,103,17,7,7.34,36
Yorkshire Diamonds,Lancashire Thunder,Leeds,127,104,16,7,7.33,35
Yorkshire Diamonds,Lancashire Thunder,Leeds,128,105,15,7,7.31,34
Yorkshire Diamonds,Lancashire Thunder,Leeds,134,106,14,7,7.58,28
Yorkshire Diamonds,Lancashire Thunder,Leeds,135,107,13,7,7.57,27
Yorkshire Diamonds,Lancashire Thunder,Leeds,141,108,12,7,7.83,21
Yorkshire Diamonds,Lancashire Thunder,Leeds,142,109,11,7,7.82,20
Yorkshire Diamonds,Lancashire Thunder,Leeds,146,110,10,7,7.96,16
Yorkshire Diamonds,Lancashire Thunder,Leeds,147,111,9,7,7.95,15
Yorkshire Diamonds,Lancashire Thunder,Leeds,151,112,8,7,8.09,11
Yorkshire Diamonds,Lancashire Thunder,Leeds,152,113,7,7,8.07,10
Yorkshire Diamonds,Lancashire Thunder,Leeds,152,114,6,6,8.0,10
Yorkshire Diamonds,Lancashire Thunder,Leeds,152,115,5,6,7.93,10
Yorkshire Diamonds,Lancashire Thunder,Leeds,152,116,4,6,7.86,10
Yorkshire Diamonds,Lancashire Thunder,Leeds,158,117,3,6,8.1,4
Yorkshire Diamonds,Lancashire Thunder,Leeds,159,118,2,6,8.08,3
Yorkshire Diamonds,Lancashire Thunder,Leeds,161,119,1,6,8.12,1
Loughborough Lightning,Western Storm,Taunton,1,1,119,10,6.0,107
Loughborough Lightning,Western Storm,Taunton,2,2,118,10,6.0,106
Loughborough Lightning,Western Storm,Taunton,2,3,117,10,4.0,106
Loughborough Lightning,Western Storm,Taunton,2,4,116,10,3.0,106
Loughborough Lightning,Western Storm,Taunton,3,5,115,10,3.6,105
Loughborough Lightning,Western Storm,Taunton,7,6,114,10,7.0,101
Loughborough Lightning,Western Storm,Taunton,7,7,113,10,6.0,101
Loughborough Lightning,Western Storm,Taunton,7,7,113,10,6.0,101
Loughborough Lightning,Western Storm,Taunton,7,8,112,10,5.25,101
Loughborough Lightning,Western Storm,Taunton,9,9,111,10,6.0,99
Loughborough Lightning,Western Storm,Taunton,9,10,110,10,5.4,99
Loughborough Lightning,Western Storm,Taunton,9,11,109,10,4.91,99
Loughborough Lightning,Western Storm,Taunton,11,12,108,10,5.5,97
Loughborough Lightning,Western Storm,Taunton,11,13,107,10,5.08,97
Loughborough Lightning,Western Storm,Taunton,12,14,106,10,5.14,96
Loughborough Lightning,Western Storm,Taunton,13,15,105,10,5.2,95
Loughborough Lightning,Western Storm,Taunton,17,16,104,10,6.38,91
Loughborough Lightning,Western Storm,Taunton,21,17,103,10,7.41,87
Loughborough Lightning,Western Storm,Taunton,25,18,102,10,8.33,83
Loughborough Lightning,Western Storm,Taunton,26,19,101,10,8.21,82
Loughborough Lightning,Western Storm,Taunton,26,20,100,10,7.8,82
Loughborough Lightning,Western Storm,Taunton,26,21,99,10,7.43,82
Loughborough Lightning,Western Storm,Taunton,30,22,98,10,8.18,78
Loughborough Lightning,Western Storm,Taunton,30,23,97,10,7.83,78
Loughborough Lightning,Western Storm,Taunton,30,24,96,9,7.5,78
Loughborough Lightning,Western Storm,Taunton,30,25,95,9,7.2,78
Loughborough Lightning,Western Storm,Taunton,30,26,94,9,6.92,78
Loughborough Lightning,Western Storm,Taunton,30,27,93,9,6.67,78
Loughborough Lightning,Western Storm,Taunton,34,28,92,9,7.29,74
Loughborough Lightning,Western Storm,Taunton,34,29,91,9,7.03,74
Loughborough Lightning,Western Storm,Taunton,35,30,90,9,7.0,73
Loughborough Lightning,Western Storm,Taunton,35,31,89,9,6.77,73
Loughborough Lightning,Western Storm,Taunton,36,32,88,9,6.75,72
Loughborough Lightning,Western Storm,Taunton,36,33,87,9,6.55,72
Loughborough Lightning,Western Storm,Taunton,37,34,86,9,6.53,71
Loughborough Lightning,Western Storm,Taunton,38,35,85,9,6.51,70
Loughborough Lightning,Western Storm,Taunton,38,36,84,9,6.33,70
Loughborough Lightning,Western Storm,Taunton,39,37,83,9,6.32,69
Loughborough Lightning,Western Storm,Taunton,40,38,82,9,6.32,68
Loughborough Lightning,Western Storm,Taunton,41,39,81,9,6.31,67
Loughborough Lightning,Western Storm,Taunton,47,40,80,9,7.05,61
Loughborough Lightning,Western Storm,Taunton,47,41,79,9,6.88,61
Loughborough Lightning,Western Storm,Taunton,48,42,78,9,6.86,60
Loughborough Lightning,Western Storm,Taunton,49,43,77,9,6.84,59
Loughborough Lightning,Western Storm,Taunton,50,43,77,9,6.98,58
Loughborough Lightning,Western Storm,Taunton,51,44,76,9,6.95,57
Loughborough Lightning,Western Storm,Taunton,52,45,75,9,6.93,56
Loughborough Lightning,Western Storm,Taunton,52,46,74,9,6.78,56
Loughborough Lightning,Western Storm,Taunton,54,47,73,9,6.89,54
Loughborough Lightning,Western Storm,Taunton,54,48,72,8,6.75,54
Loughborough Lightning,Western Storm,Taunton,55,49,71,8,6.73,53
Loughborough Lightning,Western Storm,Taunton,55,50,70,8,6.6,53
Loughborough Lightning,Western Storm,Taunton,56,51,69,8,6.59,52
Loughborough Lightning,Western Storm,Taunton,57,52,68,8,6.58,51
Loughborough Lightning,Western Storm,Taunton,58,53,67,8,6.57,50
Loughborough Lightning,Western Storm,Taunton,58,54,66,8,6.44,50
Loughborough Lightning,Western Storm,Taunton,59,55,65,8,6.44,49
Loughborough Lightning,Western Storm,Taunton,59,56,64,7,6.32,49
Loughborough Lightning,Western Storm,Taunton,59,57,63,7,6.21,49
Loughborough Lightning,Western Storm,Taunton,59,58,62,6,6.1,49
Loughborough Lightning,Western Storm,Taunton,59,59,61,6,6.0,49
Loughborough Lightning,Western Storm,Taunton,59,60,60,5,5.9,49
Loughborough Lightning,Western Storm,Taunton,59,61,59,5,5.8,49
Loughborough Lightning,Western Storm,Taunton,60,62,58,5,5.81,48
Loughborough Lightning,Western Storm,Taunton,60,63,57,5,5.71,48
Loughborough Lightning,Western Storm,Taunton,61,64,56,5,5.72,47
Loughborough Lightning,Western Storm,Taunton,62,65,55,5,5.72,46
Loughborough Lightning,Western Storm,Taunton,62,66,54,5,5.64,46
Loughborough Lightning,Western Storm,Taunton,63,67,53,5,5.64,45
Loughborough Lightning,Western Storm,Taunton,63,68,52,5,5.56,45
Loughborough Lightning,Western Storm,Taunton,63,69,51,5,5.48,45
Loughborough Lightning,Western Storm,Taunton,63,70,50,5,5.4,45
Loughborough Lightning,Western Storm,Taunton,63,71,49,5,5.32,45
Loughborough Lightning,Western Storm,Taunton,63,72,48,5,5.25,45
Loughborough Lightning,Western Storm,Taunton,64,73,47,5,5.26,44
Loughborough Lightning,Western Storm,Taunton,66,74,46,5,5.35,42
Loughborough Lightning,Western Storm,Taunton,67,75,45,5,5.36,41
Loughborough Lightning,Western Storm,Taunton,67,76,44,5,5.29,41
Loughborough Lightning,Western Storm,Taunton,71,77,43,5,5.53,37
Loughborough Lightning,Western Storm,Taunton,72,78,42,5,5.54,36
Loughborough Lightning,Western Storm,Taunton,73,79,41,5,5.54,35
Loughborough Lightning,Western Storm,Taunton,73,80,40,5,5.48,35
Loughborough Lightning,Western Storm,Taunton,73,81,39,5,5.41,35
Loughborough Lightning,Western Storm,Taunton,73,79,41,5,5.54,35
Loughborough Lightning,Western Storm,Taunton,73,80,40,5,5.48,35
Loughborough Lightning,Western Storm,Taunton,73,81,39,5,5.41,35
Loughborough Lightning,Western Storm,Taunton,73,82,38,5,5.34,35
Loughborough Lightning,Western Storm,Taunton,73,83,37,4,5.28,35
Loughborough Lightning,Western Storm,Taunton,73,84,36,4,5.21,35
Loughborough Lightning,Western Storm,Taunton,73,85,35,4,5.15,35
Loughborough Lightning,Western Storm,Taunton,73,86,34,4,5.09,35
Loughborough Lightning,Western Storm,Taunton,74,87,33,4,5.1,34
Loughborough Lightning,Western Storm,Taunton,75,88,32,4,5.11,33
Loughborough Lightning,Western Storm,Taunton,75,89,31,4,5.06,33
Loughborough Lightning,Western Storm,Taunton,76,90,30,4,5.07,32
Loughborough Lightning,Western Storm,Taunton,76,91,29,4,5.01,32
Loughborough Lightning,Western Storm,Taunton,77,92,28,4,5.02,31
Loughborough Lightning,Western Storm,Taunton,77,93,27,4,4.97,31
Loughborough Lightning,Western Storm,Taunton,78,94,26,4,4.98,30
Loughborough Lightning,Western Storm,Taunton,79,95,25,4,4.99,29
Loughborough Lightning,Western Storm,Taunton,79,96,24,4,4.94,29
Loughborough Lightning,Western Storm,Taunton,79,97,23,4,4.89,29
Loughborough Lightning,Western Storm,Taunton,80,97,23,4,4.95,28
Loughborough Lightning,Western Storm,Taunton,84,98,22,4,5.14,24
Loughborough Lightning,Western Storm,Taunton,86,99,21,4,5.21,22
Loughborough Lightning,Western Storm,Taunton,87,100,20,4,5.22,21
Loughborough Lightning,Western Storm,Taunton,88,101,19,4,5.23,20
Loughborough Lightning,Western Storm,Taunton,89,102,18,4,5.24,19
Loughborough Lightning,Western Storm,Taunton,91,103,17,4,5.3,17
Loughborough Lightning,Western Storm,Taunton,93,104,16,4,5.37,15
Loughborough Lightning,Western Storm,Taunton,93,105,15,4,5.31,15
Loughborough Lightning,Western Storm,Taunton,95,106,14,4,5.38,13
Loughborough Lightning,Western Storm,Taunton,95,107,13,3,5.33,13
Loughborough Lightning,Western Storm,Taunton,95,108,12,3,5.28,13
Loughborough Lightning,Western Storm,Taunton,96,109,11,3,5.28,12
Loughborough Lightning,Western Storm,Taunton,97,110,10,3,5.29,11
Loughborough Lightning,Western Storm,Taunton,98,111,9,3,5.3,10
Loughborough Lightning,Western Storm,Taunton,98,112,8,2,5.25,10
Loughborough Lightning,Western Storm,Taunton,99,113,7,2,5.26,9
Loughborough Lightning,Western Storm,Taunton,101,114,6,2,5.32,7
Loughborough Lightning,Western Storm,Taunton,102,115,5,2,5.32,6
Loughborough Lightning,Western Storm,Taunton,106,116,4,2,5.48,2
Loughborough Lightning,Western Storm,Taunton,106,117,3,2,5.44,2
Loughborough Lightning,Western Storm,Taunton,107,118,2,2,5.44,1
Loughborough Lightning,Western Storm,Taunton,108,119,1,2,5.45,0
Yorkshire Diamonds,Surrey Stars,London,4,1,119,10,24.0,96
Yorkshire Diamonds,Surrey Stars,London,4,2,118,10,12.0,96
Yorkshire Diamonds,Surrey Stars,London,4,3,117,10,8.0,96
Yorkshire Diamonds,Surrey Stars,London,4,4,116,10,6.0,96
Yorkshire Diamonds,Surrey Stars,London,4,5,115,10,4.8,96
Yorkshire Diamonds,Surrey Stars,London,4,6,114,10,4.0,96
Yorkshire Diamonds,Surrey Stars,London,4,7,113,10,3.43,96
Yorkshire Diamonds,Surrey Stars,London,4,8,112,10,3.0,96
Yorkshire Diamonds,Surrey Stars,London,4,9,111,10,2.67,96
Yorkshire Diamonds,Surrey Stars,London,4,10,110,9,2.4,96
Yorkshire Diamonds,Surrey Stars,London,5,11,109,9,2.73,95
Yorkshire Diamonds,Surrey Stars,London,5,12,108,9,2.5,95
Yorkshire Diamonds,Surrey Stars,London,5,13,107,9,2.31,95
Yorkshire Diamonds,Surrey Stars,London,5,14,106,8,2.14,95
Yorkshire Diamonds,Surrey Stars,London,5,15,105,8,2.0,95
Yorkshire Diamonds,Surrey Stars,London,9,16,104,8,3.38,91
Yorkshire Diamonds,Surrey Stars,London,13,17,103,8,4.59,87
Yorkshire Diamonds,Surrey Stars,London,13,18,102,8,4.33,87
Yorkshire Diamonds,Surrey Stars,London,13,19,101,8,4.11,87
