batting_team,bowling_team,city,current_score,target_runs,runs_left,balls_left,wickets_left,crr,rrr,result
Southern Vipers,Western Storm,Southampton,0,71,71,119,10,0.0,3.58,1
Southern Vipers,Western Storm,Southampton,0,71,71,118,10,0.0,3.61,1
Southern Vipers,Western Storm,Southampton,0,71,71,117,10,0.0,3.64,1
Southern Vipers,Western Storm,Southampton,0,71,71,116,10,0.0,3.67,1
Southern Vipers,Western Storm,Southampton,0,71,71,115,10,0.0,3.7,1
Southern Vipers,Western Storm,Southampton,0,71,71,114,10,0.0,3.74,1
Southern Vipers,Western Storm,Southampton,0,71,71,113,10,0.0,3.77,1
Southern Vipers,Western Storm,Southampton,2,71,69,112,10,1.5,3.7,1
Southern Vipers,Western Storm,Southampton,3,71,68,111,10,2.0,3.68,1
Southern Vipers,Western Storm,Southampton,3,71,68,110,10,1.8,3.71,1
Southern Vipers,Western Storm,Southampton,3,71,68,109,10,1.64,3.74,1
Southern Vipers,Western Storm,Southampton,4,71,67,108,10,2.0,3.72,1
Southern Vipers,Western Storm,Southampton,4,71,67,107,10,1.85,3.76,1
Southern Vipers,Western Storm,Southampton,8,71,63,107,10,3.69,3.53,1
Southern Vipers,Western Storm,Southampton,8,71,63,106,10,3.43,3.57,1
Southern Vipers,Western Storm,Southampton,12,71,59,105,10,4.8,3.37,1
Southern Vipers,Western Storm,Southampton,12,71,59,104,10,4.5,3.4,1
Southern Vipers,Western Storm,Southampton,12,71,59,103,10,4.24,3.44,1
Southern Vipers,Western Storm,Southampton,13,71,58,102,10,4.33,3.41,1
Southern Vipers,Western Storm,Southampton,13,71,58,101,10,4.11,3.45,1
Southern Vipers,Western Storm,Southampton,14,71,57,100,10,4.2,3.42,1
Southern Vipers,Western Storm,Southampton,18,71,53,99,10,5.14,3.21,1
Southern Vipers,Western Storm,Southampton,22,71,49,98,10,6.0,3.0,1
Southern Vipers,Western Storm,Southampton,25,71,46,97,10,6.52,2.85,1
Southern Vipers,Western Storm,Southampton,29,71,42,96,10,7.25,2.62,1
Southern Vipers,Western Storm,Southampton,34,71,37,95,10,8.16,2.34,1
Southern Vipers,Western Storm,Southampton,41,71,30,94,10,9.46,1.91,1
Southern Vipers,Western Storm,Southampton,46,71,25,93,10,10.22,1.61,1
Southern Vipers,Western Storm,Southampton,47,71,24,101,10,14.84,1.43,1
Southern Vipers,Western Storm,Southampton,48,71,23,95,10,11.52,1.45,1
Southern Vipers,Western Storm,Southampton,49,71,22,94,10,11.31,1.4,1
Southern Vipers,Western Storm,Southampton,50,71,21,93,10,11.11,1.35,1
Southern Vipers,Western Storm,Southampton,54,71,17,92,10,11.57,1.11,1
Southern Vipers,Western Storm,Southampton,54,71,17,91,10,11.17,1.12,1
Southern Vipers,Western Storm,Southampton,54,71,17,90,10,10.8,1.13,1
Southern Vipers,Western Storm,Southampton,54,71,17,89,10,10.45,1.15,1
Southern Vipers,Western Storm,Southampton,54,71,17,88,10,10.12,1.16,1
Southern Vipers,Western Storm,Southampton,55,71,16,87,10,10.0,1.1,1
Southern Vipers,Western Storm,Southampton,55,71,16,86,9,9.71,1.12,1
Southern Vipers,Western Storm,Southampton,55,71,16,85,9,9.43,1.13,1
Southern Vipers,Western Storm,Southampton,55,71,16,84,9,9.17,1.14,1
Southern Vipers,Western Storm,Southampton,55,71,16,83,9,8.92,1.16,1
Southern Vipers,Western Storm,Southampton,56,71,15,82,9,8.84,1.1,1
Southern Vipers,Western Storm,Southampton,56,71,15,81,9,8.62,1.11,1
Southern Vipers,Western Storm,Southampton,57,71,14,80,9,8.55,1.05,1
Southern Vipers,Western Storm,Southampton,57,71,14,79,9,8.34,1.06,1
Southern Vipers,Western Storm,Southampton,57,71,14,78,9,8.14,1.08,1
Southern Vipers,Western Storm,Southampton,57,71,14,77,9,7.95,1.09,1
Southern Vipers,Western Storm,Southampton,58,71,13,76,9,7.91,1.03,1
Southern Vipers,Western Storm,Southampton,58,71,13,75,9,7.73,1.04,1
Southern Vipers,Western Storm,Southampton,59,71,12,74,9,7.7,0.97,1
Southern Vipers,Western Storm,Southampton,59,71,12,73,9,7.53,0.99,1
Southern Vipers,Western Storm,Southampton,59,71,12,72,9,7.38,1.0,1
Southern Vipers,Western Storm,Southampton,60,71,11,71,9,7.35,0.93,1
Southern Vipers,Western Storm,Southampton,61,71,10,70,9,7.32,0.86,1
Southern Vipers,Western Storm,Southampton,65,71,6,69,9,7.65,0.52,1
Southern Vipers,Western Storm,Southampton,66,71,5,68,9,7.62,0.44,1
Southern Vipers,Western Storm,Southampton,67,71,4,67,9,7.58,0.36,1
Southern Vipers,Western Storm,Southampton,73,71,-2,66,9,8.11,-0.18,1
Lancashire Thunder,Yorkshire Diamonds,Leeds,1,163,162,119,10,6.0,8.17,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,1,163,162,118,10,3.0,8.24,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,1,163,162,117,10,2.0,8.31,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,1,163,162,116,10,1.5,8.38,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,3,163,160,115,10,3.6,8.35,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,7,163,156,114,10,7.0,8.21,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,8,163,155,113,10,6.86,8.23,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,8,163,155,112,10,6.0,8.3,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,8,163,155,111,10,5.33,8.38,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,8,163,155,110,10,4.8,8.45,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,10,163,153,109,10,5.45,8.42,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,10,163,153,108,10,5.0,8.5,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,10,163,153,107,10,4.62,8.58,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,11,163,152,106,10,4.71,8.6,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,11,163,152,105,10,4.4,8.69,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,15,163,148,104,10,5.62,8.54,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,19,163,144,103,10,6.71,8.39,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,21,163,142,102,10,7.0,8.35,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,25,163,138,101,10,7.89,8.2,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,25,163,138,100,10,7.5,8.28,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,26,163,137,99,10,7.43,8.3,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,26,163,137,98,10,7.09,8.39,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,26,163,137,97,10,6.78,8.47,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,26,163,137,96,10,6.5,8.56,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,26,163,137,95,10,6.24,8.65,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,26,163,137,94,10,6.0,8.74,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,26,163,137,93,10,5.78,8.84,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,27,163,136,92,10,5.79,8.87,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,28,163,135,91,10,5.79,8.9,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,28,163,135,90,10,5.6,9.0,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,29,163,134,89,10,5.61,9.03,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,33,163,130,88,10,6.19,8.86,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,33,163,130,87,10,6.0,8.97,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,33,163,130,86,10,5.82,9.07,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,34,163,129,85,10,5.83,9.11,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,34,163,129,84,9,5.67,9.21,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,35,163,128,83,9,5.68,9.25,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,36,163,127,82,9,5.68,9.29,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,36,163,127,81,9,5.54,9.41,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,37,163,126,80,9,5.55,9.45,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,38,163,125,79,9,5.56,9.49,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,39,163,124,78,9,5.57,9.54,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,43,163,120,77,9,6.0,9.35,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,44,163,119,76,9,6.0,9.39,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,48,163,115,77,9,6.7,8.96,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,48,163,115,76,9,6.55,9.08,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,49,163,114,75,9,6.53,9.12,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,50,163,113,74,9,6.52,9.16,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,50,163,113,73,9,6.38,9.29,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,51,163,112,72,9,6.38,9.33,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,55,163,108,71,9,6.73,9.13,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,56,163,107,70,9,6.72,9.17,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,57,163,106,69,9,6.71,9.22,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,58,163,105,68,9,6.69,9.26,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,58,163,105,67,9,6.57,9.4,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,59,163,104,66,9,6.56,9.45,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,59,163,104,65,8,6.44,9.6,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,60,163,103,64,8,6.43,9.66,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,61,163,102,63,8,6.42,9.71,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,62,163,101,62,8,6.41,9.77,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,62,163,101,61,8,6.31,9.93,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,63,163,100,60,8,6.3,10.0,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,63,163,100,59,8,6.2,10.17,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,64,163,99,58,8,6.19,10.24,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,65,163,98,57,8,6.19,10.32,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,66,163,97,56,8,6.19,10.39,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,66,163,97,55,8,6.09,10.58,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,70,163,93,54,8,6.36,10.33,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,70,163,93,53,8,6.27,10.53,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,71,163,92,52,8,6.26,10.62,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,71,163,92,51,7,6.17,10.82,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,72,163,91,50,7,6.17,10.92,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,73,163,90,49,7,6.17,11.02,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,77,163,86,48,7,6.42,10.75,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,78,163,85,47,7,6.41,10.85,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,78,163,85,46,7,6.32,11.09,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,78,163,85,45,7,6.24,11.33,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,78,163,85,44,7,6.16,11.59,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,78,163,85,43,6,6.08,11.86,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,78,163,85,42,6,6.0,12.14,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,79,163,84,41,6,6.0,12.29,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,79,163,84,40,6,5.92,12.6,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,80,163,83,39,6,5.93,12.77,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,80,163,83,38,6,5.85,13.11,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,80,163,83,37,6,5.78,13.46,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,81,163,82,36,6,5.79,13.67,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,83,163,80,35,6,5.86,13.71,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,89,163,74,34,6,6.21,13.06,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,89,163,74,33,6,6.14,13.45,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,89,163,74,32,5,6.07,13.88,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,91,163,72,31,5,6.13,13.94,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,97,163,66,30,5,6.47,13.2,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,97,163,66,29,4,6.4,13.66,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,97,163,66,28,4,6.33,14.14,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,98,163,65,27,4,6.32,14.44,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,99,163,64,26,4,6.32,14.77,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,100,163,63,25,4,6.32,15.12,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,101,163,62,24,4,6.31,15.5,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,102,163,61,23,4,6.31,15.91,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,108,163,55,22,4,6.61,15.0,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,109,163,54,21,4,6.61,15.43,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,109,163,54,20,3,6.54,16.2,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,110,163,53,19,3,6.53,16.74,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,111,163,52,18,3,6.53,17.33,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,113,163,50,17,3,6.58,17.65,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,113,163,50,16,3,6.52,18.75,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,114,163,49,15,3,6.51,19.6,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,114,163,49,14,3,6.45,21.0,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,115,163,48,13,3,6.45,22.15,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,116,163,47,12,3,6.44,23.5,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,120,163,43,11,3,6.61,23.45,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,122,163,41,10,3,6.65,24.6,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,126,163,37,9,3,6.81,24.67,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,126,163,37,8,3,6.75,27.75,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,126,163,37,7,3,6.69,31.71,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,128,163,35,6,3,6.74,35.0,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,132,163,31,5,3,6.89,37.2,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,132,163,31,4,3,6.83,46.5,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,132,163,31,3,3,6.77,62.0,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,133,163,30,2,3,6.76,90.0,0
Lancashire Thunder,Yorkshire Diamonds,Leeds,134,163,29,1,3,6.76,174.0,0
Western Storm,Loughborough Lightning,Taunton,0,109,109,119,10,0.0,5.5,1
Western Storm,Loughborough Lightning,Taunton,0,109,109,118,10,0.0,5.54,1
Western Storm,Loughborough Lightning,Taunton,0,109,109,117,10,0.0,5.59,1
Western Storm,Loughborough Lightning,Taunton,0,109,109,116,9,0.0,5.64,1
Western Storm,Loughborough Lightning,Taunton,0,109,109,115,9,0.0,5.69,1
Western Storm,Loughborough Lightning,Taunton,2,109,107,114,9,2.0,5.63,1
Western Storm,Loughborough Lightning,Taunton,2,109,107,113,9,1.71,5.68,1
Western Storm,Loughborough Lightning,Taunton,2,109,107,112,9,1.5,5.73,1
Western Storm,Loughborough Lightning,Taunton,2,109,107,111,9,1.33,5.78,1
Western Storm,Loughborough Lightning,Taunton,6,109,103,110,9,3.6,5.62,1
Western Storm,Loughborough Lightning,Taunton,6,109,103,109,9,3.27,5.67,1
Western Storm,Loughborough Lightning,Taunton,6,109,103,108,9,3.0,5.72,1
Western Storm,Loughborough Lightning,Taunton,6,109,103,107,9,2.77,5.78,1
Western Storm,Loughborough Lightning,Taunton,6,109,103,106,9,2.57,5.83,1
Western Storm,Loughborough Lightning,Taunton,6,109,103,105,9,2.4,5.89,1
Western Storm,Loughborough Lightning,Taunton,6,109,103,104,9,2.25,5.94,1
Western Storm,Loughborough Lightning,Taunton,7,109,102,103,9,2.47,5.94,1
Western Storm,Loughborough Lightning,Taunton,7,109,102,102,9,2.33,6.0,1
Western Storm,Loughborough Lightning,Taunton,7,109,102,101,9,2.21,6.06,1
Western Storm,Loughborough Lightning,Taunton,7,109,102,100,9,2.1,6.12,1
Western Storm,Loughborough Lightning,Taunton,8,109,101,99,9,2.29,6.12,1
Western Storm,Loughborough Lightning,Taunton,8,109,101,98,9,2.18,6.18,1
Western Storm,Loughborough Lightning,Taunton,12,109,97,97,9,3.13,6.0,1
Western Storm,Loughborough Lightning,Taunton,12,109,97,96,9,3.0,6.06,1
Western Storm,Loughborough Lightning,Taunton,16,109,93,95,9,3.84,5.87,1
Western Storm,Loughborough Lightning,Taunton,17,109,92,94,9,3.92,5.87,1
Western Storm,Loughborough Lightning,Taunton,17,109,92,93,9,3.78,5.94,1
Western Storm,Loughborough Lightning,Taunton,17,109,92,92,9,3.64,6.0,1
Western Storm,Loughborough Lightning,Taunton,17,109,92,91,9,3.52,6.07,1
Western Storm,Loughborough Lightning,Taunton,17,109,92,90,9,3.4,6.13,1
Western Storm,Loughborough Lightning,Taunton,17,109,92,89,9,3.29,6.2,1
Western Storm,Loughborough Lightning,Taunton,23,109,86,88,9,4.31,5.86,1
Western Storm,Loughborough Lightning,Taunton,23,109,86,87,9,4.18,5.93,1
Western Storm,Loughborough Lightning,Taunton,23,109,86,86,9,4.06,6.0,1
Western Storm,Loughborough Lightning,Taunton,27,109,82,85,9,4.63,5.79,1
Western Storm,Loughborough Lightning,Taunton,27,109,82,84,9,4.5,5.86,1
Western Storm,Loughborough Lightning,Taunton,28,109,81,83,9,4.54,5.86,1
Western Storm,Loughborough Lightning,Taunton,28,109,81,82,9,4.42,5.93,1
Western Storm,Loughborough Lightning,Taunton,29,109,80,81,9,4.46,5.93,1
Western Storm,Loughborough Lightning,Taunton,30,109,79,80,9,4.5,5.92,1
Western Storm,Loughborough Lightning,Taunton,31,109,78,79,9,4.54,5.92,1
Western Storm,Loughborough Lightning,Taunton,32,109,77,78,9,4.57,5.92,1
Western Storm,Loughborough Lightning,Taunton,33,109,76,77,9,4.6,5.92,1
Western Storm,Loughborough Lightning,Taunton,33,109,76,76,9,4.5,6.0,1
Western Storm,Loughborough Lightning,Taunton,37,109,72,75,9,4.93,5.76,1
Western Storm,Loughborough Lightning,Taunton,39,109,70,74,9,5.09,5.68,1
Western Storm,Loughborough Lightning,Taunton,39,109,70,73,9,4.98,5.75,1
Western Storm,Loughborough Lightning,Taunton,39,109,70,72,9,4.88,5.83,1
Western Storm,Loughborough Lightning,Taunton,39,109,70,71,9,4.78,5.92,1
Western Storm,Loughborough Lightning,Taunton,40,109,69,70,9,4.8,5.91,1
Western Storm,Loughborough Lightning,Taunton,41,109,68,69,9,4.82,5.91,1
Western Storm,Loughborough Lightning,Taunton,41,109,68,68,8,4.73,6.0,1
Western Storm,Loughborough Lightning,Taunton,41,109,68,67,8,4.64,6.09,1
Western Storm,Loughborough Lightning,Taunton,42,109,67,66,8,4.67,6.09,1
Western Storm,Loughborough Lightning,Taunton,42,109,67,65,8,4.58,6.18,1
Western Storm,Loughborough Lightning,Taunton,46,109,63,64,8,4.93,5.91,1
Western Storm,Loughborough Lightning,Taunton,46,109,63,63,8,4.84,6.0,1
Western Storm,Loughborough Lightning,Taunton,47,109,62,62,8,4.86,6.0,1
Western Storm,Loughborough Lightning,Taunton,48,109,61,61,8,4.88,6.0,1
Western Storm,Loughborough Lightning,Taunton,49,109,60,60,8,4.9,6.0,1
Western Storm,Loughborough Lightning,Taunton,49,109,60,59,8,4.82,6.1,1
Western Storm,Loughborough Lightning,Taunton,49,109,60,58,8,4.74,6.21,1
Western Storm,Loughborough Lightning,Taunton,49,109,60,57,8,4.67,6.32,1
Western Storm,Loughborough Lightning,Taunton,50,109,59,56,8,4.69,6.32,1
Western Storm,Loughborough Lightning,Taunton,56,109,53,55,8,5.17,5.78,1
Western Storm,Loughborough Lightning,Taunton,56,109,53,54,8,5.09,5.89,1
Western Storm,Loughborough Lightning,Taunton,56,109,53,53,8,5.01,6.0,1
Western Storm,Loughborough Lightning,Taunton,57,109,52,52,8,5.03,6.0,1
Western Storm,Loughborough Lightning,Taunton,57,109,52,51,8,4.96,6.12,1
Western Storm,Loughborough Lightning,Taunton,57,109,52,50,8,4.89,6.24,1
Western Storm,Loughborough Lightning,Taunton,61,109,48,49,8,5.15,5.88,1
Western Storm,Loughborough Lightning,Taunton,61,109,48,48,8,5.08,6.0,1
Western Storm,Loughborough Lightning,Taunton,62,109,47,47,8,5.1,6.0,1
Western Storm,Loughborough Lightning,Taunton,62,109,47,46,7,5.03,6.13,1
Western Storm,Loughborough Lightning,Taunton,62,109,47,45,7,4.96,6.27,1
Western Storm,Loughborough Lightning,Taunton,62,109,47,44,7,4.89,6.41,1
Western Storm,Loughborough Lightning,Taunton,62,109,47,43,7,4.83,6.56,1
Western Storm,Loughborough Lightning,Taunton,63,109,46,42,7,4.85,6.57,1
Western Storm,Loughborough Lightning,Taunton,63,109,46,41,7,4.78,6.73,1
Western Storm,Loughborough Lightning,Taunton,64,109,45,40,7,4.8,6.75,1
Western Storm,Loughborough Lightning,Taunton,64,109,45,39,7,4.74,6.92,1
Western Storm,Loughborough Lightning,Taunton,68,109,41,38,7,4.98,6.47,1
Western Storm,Loughborough Lightning,Taunton,68,109,41,37,7,4.92,6.65,1
Western Storm,Loughborough Lightning,Taunton,69,109,40,36,7,4.93,6.67,1
Western Storm,Loughborough Lightning,Taunton,69,109,40,35,7,4.87,6.86,1
Western Storm,Loughborough Lightning,Taunton,73,109,36,34,7,5.09,6.35,1
Western Storm,Loughborough Lightning,Taunton,74,109,35,33,7,5.1,6.36,1
Western Storm,Loughborough Lightning,Taunton,74,109,35,32,7,5.05,6.56,1
Western Storm,Loughborough Lightning,Taunton,75,109,34,31,7,5.06,6.58,1
Western Storm,Loughborough Lightning,Taunton,75,109,34,30,7,5.0,6.8,1
Western Storm,Loughborough Lightning,Taunton,76,109,33,29,7,5.01,6.83,1
Western Storm,Loughborough Lightning,Taunton,77,109,32,28,7,5.02,6.86,1
Western Storm,Loughborough Lightning,Taunton,77,109,32,27,6,4.97,7.11,1
Western Storm,Loughborough Lightning,Taunton,78,109,31,26,6,4.98,7.15,1
Western Storm,Loughborough Lightning,Taunton,78,109,31,25,6,4.93,7.44,1
Western Storm,Loughborough Lightning,Taunton,78,109,31,24,6,4.88,7.75,1
Western Storm,Loughborough Lightning,Taunton,79,109,30,23,6,4.89,7.83,1
Western Storm,Loughborough Lightning,Taunton,83,109,26,22,6,5.08,7.09,1
Western Storm,Loughborough Lightning,Taunton,83,109,26,21,6,5.03,7.43,1
Western Storm,Loughborough Lightning,Taunton,84,109,25,20,6,5.04,7.5,1
Western Storm,Loughborough Lightning,Taunton,85,109,24,19,6,5.05,7.58,1
Western Storm,Loughborough Lightning,Taunton,85,109,24,18,6,5.0,8.0,1
Western Storm,Loughborough Lightning,Taunton,89,109,20,17,6,5.18,7.06,1
Western Storm,Loughborough Lightning,Taunton,90,109,19,16,6,5.19,7.12,1
Western Storm,Loughborough Lightning,Taunton,94,109,15,15,6,5.37,6.0,1
Western Storm,Loughborough Lightning,Taunton,95,109,14,14,6,5.38,6.0,1
Western Storm,Loughborough Lightning,Taunton,95,109,14,13,6,5.33,6.46,1
Western Storm,Loughborough Lightning,Taunton,99,109,10,12,6,5.5,5.0,1
Western Storm,Loughborough Lightning,Taunton,99,109,10,11,6,5.45,5.45,1
Western Storm,Loughborough Lightning,Taunton,103,109,6,10,6,5.62,3.6,1
Western Storm,Loughborough Lightning,Taunton,104,109,5,9,6,5.62,3.33,1
Western Storm,Loughborough Lightning,Taunton,106,109,3,8,6,5.68,2.25,1
Western Storm,Loughborough Lightning,Taunton,107,109,2,7,6,5.68,1.71,1
Western Storm,Loughborough Lightning,Taunton,107,109,2,6,5,5.63,2.0,1
Western Storm,Loughborough Lightning,Taunton,108,109,1,5,5,5.63,1.2,1
Western Storm,Loughborough Lightning,Taunton,109,109,0,5,5,5.69,0.0,1
Surrey Stars,Yorkshire Diamonds,London,0,101,101,119,10,0.0,5.09,1
Surrey Stars,Yorkshire Diamonds,London,0,101,101,118,10,0.0,5.14,1
Surrey Stars,Yorkshire Diamonds,London,0,101,101,117,10,0.0,5.18,1
Surrey Stars,Yorkshire Diamonds,London,1,101,100,116,10,1.5,5.17,1
Surrey Stars,Yorkshire Diamonds,London,2,101,99,115,10,2.4,5.17,1
Surrey Stars,Yorkshire Diamonds,London,2,101,99,114,10,2.0,5.21,1
Surrey Stars,Yorkshire Diamonds,London,2,101,99,113,10,1.71,5.26,1
Surrey Stars,Yorkshire Diamonds,London,2,101,99,112,10,1.5,5.3,1
Surrey Stars,Yorkshire Diamonds,London,2,101,99,111,10,1.33,5.35,1
Surrey Stars,Yorkshire Diamonds,London,2,101,99,110,9,1.2,5.4,1
Surrey Stars,Yorkshire Diamonds,London,2,101,99,109,9,1.09,5.45,1
Surrey Stars,Yorkshire Diamonds,London,2,101,99,108,9,1.0,5.5,1
Surrey Stars,Yorkshire Diamonds,London,3,101,98,107,9,1.38,5.5,1
Surrey Stars,Yorkshire Diamonds,London,3,101,98,106,9,1.29,5.55,1
Surrey Stars,Yorkshire Diamonds,London,3,101,98,105,9,1.2,5.6,1
Surrey Stars,Yorkshire Diamonds,London,4,101,97,104,9,1.5,5.6,1
Surrey Stars,Yorkshire Diamonds,London,8,101,93,103,9,2.82,5.42,1
Surrey Stars,Yorkshire Diamonds,London,12,101,89,102,9,4.0,5.24,1
Surrey Stars,Yorkshire Diamonds,London,12,101,89,101,9,3.79,5.29,1
Surrey Stars,Yorkshire Diamonds,London,12,101,89,100,9,3.6,5.34,1
Surrey Stars,Yorkshire Diamonds,London,12,101,89,99,9,3.43,5.39,1
Surrey Stars,Yorkshire Diamonds,London,16,101,85,98,9,4.36,5.2,1
Surrey Stars,Yorkshire Diamonds,London,16,101,85,97,9,4.17,5.26,1
Surrey Stars,Yorkshire Diamonds,London,16,101,85,96,9,4.0,5.31,1
Surrey Stars,Yorkshire Diamonds,London,16,101,85,95,9,3.84,5.37,1
Surrey Stars,Yorkshire Diamonds,London,16,101,85,94,9,3.69,5.43,1
Surrey Stars,Yorkshire Diamonds,London,18,101,83,93,9,4.0,5.35,1
Surrey Stars,Yorkshire Diamonds,London,19,101,82,92,9,4.07,5.35,1
