batting_team,bowling_team,city,current_score,target_runs,runs_left,balls_left,wickets_left,crr,rrr,result
Central Districts,Otago,Napier,4,182,178,119,10,24.0,8.97,0
Central Districts,Otago,Napier,5,182,177,118,10,15.0,9.0,0
Central Districts,Otago,Napier,5,182,177,117,10,10.0,9.08,0
Central Districts,Otago,Napier,5,182,177,116,10,7.5,9.16,0
Central Districts,Otago,Napier,5,182,177,115,10,6.0,9.23,0
Central Districts,Otago,Napier,9,182,173,114,10,9.0,9.11,0
Central Districts,Otago,Napier,9,182,173,113,9,7.71,9.19,0
Central Districts,Otago,Napier,10,182,172,112,9,7.5,9.21,0
Central Districts,Otago,Napier,11,182,171,111,9,7.33,9.24,0
Central Districts,Otago,Napier,11,182,171,110,9,6.6,9.33,0
Central Districts,Otago,Napier,11,182,171,109,9,6.0,9.41,0
Central Districts,Otago,Napier,11,182,171,108,9,5.5,9.5,0
Central Districts,Otago,Napier,11,182,171,107,9,5.08,9.59,0
Central Districts,Otago,Napier,15,182,167,107,9,6.92,9.36,0
Central Districts,Otago,Napier,16,182,166,106,9,6.86,9.4,0
Central Districts,Otago,Napier,18,182,164,105,9,7.2,9.37,0
Central Districts,Otago,Napier,18,182,164,104,9,6.75,9.46,0
Central Districts,Otago,Napier,24,182,158,103,9,8.47,9.2,0
Central Districts,Otago,Napier,24,182,158,102,9,8.0,9.29,0
Central Districts,Otago,Napier,24,182,158,101,9,7.58,9.39,0
Central Districts,Otago,Napier,26,182,156,100,9,7.8,9.36,0
Central Districts,Otago,Napier,27,182,155,99,9,7.71,9.39,0
Central Districts,Otago,Napier,27,182,155,98,9,7.36,9.49,0
Central Districts,Otago,Napier,28,182,154,97,9,7.3,9.53,0
Central Districts,Otago,Napier,29,182,153,96,9,7.25,9.56,0
Central Districts,Otago,Napier,33,182,149,95,9,7.92,9.41,0
Central Districts,Otago,Napier,33,182,149,95,8,7.92,9.41,0
Central Districts,Otago,Napier,37,182,145,94,8,8.54,9.26,0
Central Districts,Otago,Napier,38,182,144,93,8,8.44,9.29,0
Central Districts,Otago,Napier,38,182,144,92,8,8.14,9.39,0
Central Districts,Otago,Napier,38,182,144,91,8,7.86,9.49,0
Central Districts,Otago,Napier,39,182,143,90,8,7.8,9.53,0
Central Districts,Otago,Napier,40,182,142,89,8,7.74,9.57,0
Central Districts,Otago,Napier,40,182,142,88,8,7.5,9.68,0
Central Districts,Otago,Napier,40,182,142,87,8,7.27,9.79,0
Central Districts,Otago,Napier,40,182,142,86,8,7.06,9.91,0
Central Districts,Otago,Napier,40,182,142,85,8,6.86,10.02,0
Central Districts,Otago,Napier,40,182,142,84,8,6.67,10.14,0
Central Districts,Otago,Napier,42,182,140,83,8,6.81,10.12,0
Central Districts,Otago,Napier,43,182,139,82,8,6.79,10.17,0
Central Districts,Otago,Napier,44,182,138,81,8,6.77,10.22,0
Central Districts,Otago,Napier,45,182,137,80,8,6.75,10.28,0
Central Districts,Otago,Napier,45,182,137,79,7,6.59,10.41,0
Central Districts,Otago,Napier,45,182,137,78,7,6.43,10.54,0
Central Districts,Otago,Napier,47,182,135,77,7,6.56,10.52,0
Central Districts,Otago,Napier,47,182,135,76,7,6.41,10.66,0
Central Districts,Otago,Napier,48,182,134,75,7,6.4,10.72,0
Central Districts,Otago,Napier,48,182,134,74,7,6.26,10.86,0
Central Districts,Otago,Napier,48,182,134,73,7,6.13,11.01,0
Central Districts,Otago,Napier,48,182,134,72,7,6.0,11.17,0
Central Districts,Otago,Napier,49,182,133,71,7,6.0,11.24,0
Central Districts,Otago,Napier,50,182,132,70,7,6.0,11.31,0
Central Districts,Otago,Napier,50,182,132,69,7,5.88,11.48,0
Central Districts,Otago,Napier,50,182,132,68,7,5.77,11.65,0
Central Districts,Otago,Napier,50,182,132,67,7,5.66,11.82,0
Central Districts,Otago,Napier,51,182,131,66,7,5.67,11.91,0
Central Districts,Otago,Napier,52,182,130,65,7,5.67,12.0,0
Central Districts,Otago,Napier,53,182,129,64,7,5.68,12.09,0
Central Districts,Otago,Napier,53,182,129,63,7,5.58,12.29,0
Central Districts,Otago,Napier,54,182,128,62,7,5.59,12.39,0
Central Districts,Otago,Napier,55,182,127,61,7,5.59,12.49,0
Central Districts,Otago,Napier,56,182,126,60,7,5.6,12.6,0
Central Districts,Otago,Napier,57,182,125,59,7,5.61,12.71,0
Central Districts,Otago,Napier,58,182,124,58,7,5.61,12.83,0
Central Districts,Otago,Napier,59,182,123,59,7,5.8,12.51,0
Central Districts,Otago,Napier,60,182,122,58,7,5.81,12.62,0
Central Districts,Otago,Napier,61,182,121,57,7,5.81,12.74,0
Central Districts,Otago,Napier,61,182,121,56,7,5.72,12.96,0
Central Districts,Otago,Napier,63,182,119,55,7,5.82,12.98,0
Central Districts,Otago,Napier,64,182,118,54,7,5.82,13.11,0
Central Districts,Otago,Napier,64,182,118,53,6,5.73,13.36,0
Central Districts,Otago,Napier,65,182,117,52,6,5.74,13.5,0
Central Districts,Otago,Napier,65,182,117,51,6,5.65,13.76,0
Central Districts,Otago,Napier,66,182,116,50,6,5.66,13.92,0
Central Districts,Otago,Napier,67,182,115,49,6,5.66,14.08,0
Central Districts,Otago,Napier,67,182,115,48,6,5.58,14.38,0
Central Districts,Otago,Napier,68,182,114,47,6,5.59,14.55,0
Central Districts,Otago,Napier,69,182,113,47,6,5.67,14.43,0
Central Districts,Otago,Napier,73,182,109,46,6,5.92,14.22,0
Central Districts,Otago,Napier,74,182,108,45,6,5.92,14.4,0
Central Districts,Otago,Napier,75,182,107,44,6,5.92,14.59,0
Central Districts,Otago,Napier,76,182,106,43,6,5.92,14.79,0
Central Districts,Otago,Napier,77,182,105,42,6,5.92,15.0,0
Central Districts,Otago,Napier,78,182,104,41,6,5.92,15.22,0
Central Districts,Otago,Napier,78,182,104,40,5,5.85,15.6,0
Central Districts,Otago,Napier,79,182,103,39,5,5.85,15.85,0
Central Districts,Otago,Napier,79,182,103,38,4,5.78,16.26,0
Central Districts,Otago,Napier,79,182,103,37,4,5.71,16.7,0
Central Districts,Otago,Napier,79,182,103,36,4,5.64,17.17,0
Central Districts,Otago,Napier,79,182,103,35,4,5.58,17.66,0
Central Districts,Otago,Napier,81,182,101,34,4,5.65,17.82,0
Central Districts,Otago,Napier,82,182,100,33,4,5.66,18.18,0
Central Districts,Otago,Napier,82,182,100,32,4,5.59,18.75,0
Central Districts,Otago,Napier,83,182,99,31,4,5.6,19.16,0
Central Districts,Otago,Napier,84,182,98,30,4,5.6,19.6,0
Central Districts,Otago,Napier,85,182,97,29,4,5.6,20.07,0
Central Districts,Otago,Napier,86,182,96,29,4,5.67,19.86,0
Central Districts,Otago,Napier,87,182,95,28,4,5.67,20.36,0
Central Districts,Otago,Napier,91,182,91,27,4,5.87,20.22,0
Central Districts,Otago,Napier,91,182,91,26,4,5.81,21.0,0
Central Districts,Otago,Napier,91,182,91,25,4,5.75,21.84,0
Central Districts,Otago,Napier,91,182,91,24,3,5.69,22.75,0
Central Districts,Otago,Napier,92,182,90,23,3,5.69,23.48,0
Central Districts,Otago,Napier,92,182,90,22,3,5.63,24.55,0
Central Districts,Otago,Napier,93,182,89,21,3,5.64,25.43,0
Central Districts,Otago,Napier,94,182,88,20,3,5.64,26.4,0
Central Districts,Otago,Napier,94,182,88,19,3,5.58,27.79,0
Central Districts,Otago,Napier,96,182,86,18,3,5.65,28.67,0
Central Districts,Otago,Napier,97,182,85,17,3,5.65,30.0,0
Central Districts,Otago,Napier,98,182,84,17,3,5.71,29.65,0
Central Districts,Otago,Napier,102,182,80,16,3,5.88,30.0,0
Central Districts,Otago,Napier,102,182,80,15,3,5.83,32.0,0
Central Districts,Otago,Napier,104,182,78,14,3,5.89,33.43,0
Central Districts,Otago,Napier,104,182,78,13,3,5.83,36.0,0
Central Districts,Otago,Napier,104,182,78,12,2,5.78,39.0,0
Central Districts,Otago,Napier,105,182,77,11,2,5.78,42.0,0
Central Districts,Otago,Napier,106,182,76,10,2,5.78,45.6,0
Central Districts,Otago,Napier,106,182,76,9,2,5.73,50.67,0
Central Districts,Otago,Napier,106,182,76,8,2,5.68,57.0,0
Central Districts,Otago,Napier,107,182,75,7,2,5.68,64.29,0
Central Districts,Otago,Napier,108,182,74,6,2,5.68,74.0,0
Central Districts,Otago,Napier,109,182,73,5,1,5.69,87.6,0
Central Districts,Otago,Napier,109,182,73,5,1,5.69,87.6,0
Central Districts,Otago,Napier,109,182,73,4,0,5.64,109.5,0
Northern Districts,Wellington,Wellington,0,184,184,119,10,0.0,9.28,0
Northern Districts,Wellington,Wellington,0,184,184,118,10,0.0,9.36,0
Northern Districts,Wellington,Wellington,0,184,184,117,10,0.0,9.44,0
Northern Districts,Wellington,Wellington,1,184,183,116,10,1.5,9.47,0
Northern Districts,Wellington,Wellington,2,184,182,115,10,2.4,9.5,0
Northern Districts,Wellington,Wellington,3,184,181,114,10,3.0,9.53,0
Northern Districts,Wellington,Wellington,3,184,181,113,10,2.57,9.61,0
Northern Districts,Wellington,Wellington,3,184,181,112,10,2.25,9.7,0
Northern Districts,Wellington,Wellington,7,184,177,111,10,4.67,9.57,0
Northern Districts,Wellington,Wellington,8,184,176,110,10,4.8,9.6,0
Northern Districts,Wellington,Wellington,8,184,176,109,10,4.36,9.69,0
Northern Districts,Wellington,Wellington,8,184,176,108,10,4.0,9.78,0
Northern Districts,Wellington,Wellington,12,184,172,107,10,5.54,9.64,0
Northern Districts,Wellington,Wellington,12,184,172,106,10,5.14,9.74,0
Northern Districts,Wellington,Wellington,13,184,171,105,10,5.2,9.77,0
Northern Districts,Wellington,Wellington,14,184,170,104,10,5.25,9.81,0
Northern Districts,Wellington,Wellington,18,184,166,103,10,6.35,9.67,0
Northern Districts,Wellington,Wellington,19,184,165,102,10,6.33,9.71,0
Northern Districts,Wellington,Wellington,20,184,164,101,10,6.32,9.74,0
Northern Districts,Wellington,Wellington,21,184,163,100,10,6.3,9.78,0
Northern Districts,Wellington,Wellington,21,184,163,99,10,6.0,9.88,0
Northern Districts,Wellington,Wellington,25,184,159,98,10,6.82,9.73,0
Northern Districts,Wellington,Wellington,25,184,159,97,10,6.52,9.84,0
Northern Districts,Wellington,Wellington,27,184,157,96,10,6.75,9.81,0
Northern Districts,Wellington,Wellington,27,184,157,95,10,6.48,9.92,0
Northern Districts,Wellington,Wellington,29,184,155,94,10,6.69,9.89,0
Northern Districts,Wellington,Wellington,29,184,155,93,10,6.44,10.0,0
Northern Districts,Wellington,Wellington,30,184,154,92,10,6.43,10.04,0
Northern Districts,Wellington,Wellington,31,184,153,91,10,6.41,10.09,0
Northern Districts,Wellington,Wellington,33,184,151,90,10,6.6,10.07,0
Northern Districts,Wellington,Wellington,33,184,151,89,10,6.39,10.18,0
Northern Districts,Wellington,Wellington,34,184,150,88,10,6.38,10.23,0
Northern Districts,Wellington,Wellington,35,184,149,87,10,6.36,10.28,0
Northern Districts,Wellington,Wellington,36,184,148,86,10,6.35,10.33,0
Northern Districts,Wellington,Wellington,40,184,144,85,10,6.86,10.16,0
Northern Districts,Wellington,Wellington,40,184,144,84,10,6.67,10.29,0
Northern Districts,Wellington,Wellington,41,184,143,83,10,6.65,10.34,0
Northern Districts,Wellington,Wellington,41,184,143,82,9,6.47,10.46,0
Northern Districts,Wellington,Wellington,41,184,143,81,9,6.31,10.59,0
Northern Districts,Wellington,Wellington,42,184,142,80,9,6.3,10.65,0
Northern Districts,Wellington,Wellington,46,184,138,79,9,6.73,10.48,0
Northern Districts,Wellington,Wellington,47,184,137,78,9,6.71,10.54,0
Northern Districts,Wellington,Wellington,47,184,137,77,9,6.56,10.68,0
Northern Districts,Wellington,Wellington,49,184,135,77,9,6.84,10.52,0
Northern Districts,Wellington,Wellington,50,184,134,76,9,6.82,10.58,0
Northern Districts,Wellington,Wellington,50,184,134,75,9,6.67,10.72,0
Northern Districts,Wellington,Wellington,51,184,133,74,9,6.65,10.78,0
Northern Districts,Wellington,Wellington,51,184,133,73,9,6.51,10.93,0
Northern Districts,Wellington,Wellington,52,184,132,72,9,6.5,11.0,0
Northern Districts,Wellington,Wellington,52,184,132,71,9,6.37,11.15,0
Northern Districts,Wellington,Wellington,53,184,131,71,9,6.49,11.07,0
Northern Districts,Wellington,Wellington,54,184,130,70,9,6.48,11.14,0
Northern Districts,Wellington,Wellington,55,184,129,69,9,6.47,11.22,0
Northern Districts,Wellington,Wellington,57,184,127,68,9,6.58,11.21,0
Northern Districts,Wellington,Wellington,58,184,126,67,9,6.57,11.28,0
Northern Districts,Wellington,Wellington,59,184,125,66,9,6.56,11.36,0
Northern Districts,Wellington,Wellington,61,184,123,65,9,6.65,11.35,0
Northern Districts,Wellington,Wellington,65,184,119,64,9,6.96,11.16,0
Northern Districts,Wellington,Wellington,65,184,119,63,9,6.84,11.33,0
Northern Districts,Wellington,Wellington,67,184,117,62,9,6.93,11.32,0
Northern Districts,Wellington,Wellington,68,184,116,61,9,6.92,11.41,0
Northern Districts,Wellington,Wellington,69,184,115,60,9,6.9,11.5,0
Northern Districts,Wellington,Wellington,70,184,114,59,9,6.89,11.59,0
Northern Districts,Wellington,Wellington,71,184,113,58,9,6.87,11.69,0
Northern Districts,Wellington,Wellington,71,184,113,57,9,6.76,11.89,0
Northern Districts,Wellington,Wellington,72,184,112,56,9,6.75,12.0,0
Northern Districts,Wellington,Wellington,73,184,111,55,9,6.74,12.11,0
Northern Districts,Wellington,Wellington,73,184,111,54,8,6.64,12.33,0
Northern Districts,Wellington,Wellington,74,184,110,53,8,6.63,12.45,0
Northern Districts,Wellington,Wellington,75,184,109,52,8,6.62,12.58,0
Northern Districts,Wellington,Wellington,76,184,108,51,8,6.61,12.71,0
Northern Districts,Wellington,Wellington,77,184,107,50,8,6.6,12.84,0
Northern Districts,Wellington,Wellington,77,184,107,49,8,6.51,13.1,0
Northern Districts,Wellington,Wellington,78,184,106,48,8,6.5,13.25,0
Northern Districts,Wellington,Wellington,82,184,102,47,8,6.74,13.02,0
Northern Districts,Wellington,Wellington,88,184,96,46,8,7.14,12.52,0
Northern Districts,Wellington,Wellington,92,184,92,45,8,7.36,12.27,0
Northern Districts,Wellington,Wellington,92,184,92,44,7,7.26,12.55,0
Northern Districts,Wellington,Wellington,93,184,91,43,7,7.25,12.7,0
Northern Districts,Wellington,Wellington,93,184,91,42,7,7.15,13.0,0
Northern Districts,Wellington,Wellington,95,184,89,41,7,7.22,13.02,0
Northern Districts,Wellington,Wellington,96,184,88,40,7,7.2,13.2,0
Northern Districts,Wellington,Wellington,100,184,84,39,7,7.41,12.92,0
Northern Districts,Wellington,Wellington,100,184,84,38,7,7.32,13.26,0
Northern Districts,Wellington,Wellington,100,184,84,37,7,7.23,13.62,0
Northern Districts,Wellington,Wellington,100,184,84,36,7,7.14,14.0,0
Northern Districts,Wellington,Wellington,100,184,84,35,6,7.06,14.4,0
Northern Districts,Wellington,Wellington,100,184,84,34,6,6.98,14.82,0
Northern Districts,Wellington,Wellington,100,184,84,33,6,6.9,15.27,0
Northern Districts,Wellington,Wellington,100,184,84,32,6,6.82,15.75,0
Northern Districts,Wellington,Wellington,100,184,84,31,6,6.74,16.26,0
Northern Districts,Wellington,Wellington,100,184,84,30,6,6.67,16.8,0
Northern Districts,Wellington,Wellington,104,184,80,29,6,6.86,16.55,0
Northern Districts,Wellington,Wellington,104,184,80,28,6,6.78,17.14,0
Northern Districts,Wellington,Wellington,105,184,79,27,6,6.77,17.56,0
Northern Districts,Wellington,Wellington,106,184,78,26,6,6.77,18.0,0
Northern Districts,Wellington,Wellington,107,184,77,25,6,6.76,18.48,0
Northern Districts,Wellington,Wellington,107,184,77,24,6,6.69,19.25,0
Northern Districts,Wellington,Wellington,107,184,77,23,6,6.62,20.09,0
Northern Districts,Wellington,Wellington,108,184,76,23,6,6.68,19.83,0
Northern Districts,Wellington,Wellington,108,184,76,22,5,6.61,20.73,0
Northern Districts,Wellington,Wellington,109,184,75,21,5,6.61,21.43,0
Northern Districts,Wellington,Wellington,109,184,75,20,5,6.54,22.5,0
Northern Districts,Wellington,Wellington,109,184,75,19,5,6.48,23.68,0
Northern Districts,Wellington,Wellington,109,184,75,18,5,6.41,25.0,0
Northern Districts,Wellington,Wellington,110,184,74,17,5,6.41,26.12,0
Northern Districts,Wellington,Wellington,112,184,72,16,5,6.46,27.0,0
Northern Districts,Wellington,Wellington,112,184,72,15,5,6.4,28.8,0
Northern Districts,Wellington,Wellington,113,184,71,14,5,6.4,30.43,0
Northern Districts,Wellington,Wellington,115,184,69,13,5,6.45,31.85,0
Northern Districts,Wellington,Wellington,116,184,68,12,5,6.44,34.0,0
Northern Districts,Wellington,Wellington,116,184,68,11,5,6.39,37.09,0
Northern Districts,Wellington,Wellington,117,184,67,11,5,6.44,36.55,0
Northern Districts,Wellington,Wellington,118,184,66,10,5,6.44,39.6,0
Northern Districts,Wellington,Wellington,119,184,65,9,5,6.43,43.33,0
Northern Districts,Wellington,Wellington,119,184,65,8,5,6.38,48.75,0
Northern Districts,Wellington,Wellington,120,184,64,7,5,6.37,54.86,0
Northern Districts,Wellington,Wellington,120,184,64,6,4,6.32,64.0,0
Northern Districts,Wellington,Wellington,120,184,64,5,4,6.26,76.8,0
Northern Districts,Wellington,Wellington,121,184,63,4,4,6.26,94.5,0
Northern Districts,Wellington,Wellington,121,184,63,3,4,6.21,126.0,0
Northern Districts,Wellington,Wellington,122,184,62,2,4,6.2,186.0,0
Northern Districts,Wellington,Wellington,122,184,62,1,3,6.15,372.0,0
Auckland,Central Districts,Auckland,0,139,139,119,10,0.0,7.01,0
Auckland,Central Districts,Auckland,4,139,135,118,10,12.0,6.86,0
Auckland,Central Districts,Auckland,6,139,133,117,10,12.0,6.82,0
Auckland,Central Districts,Auckland,6,139,133,116,10,9.0,6.88,0
Auckland,Central Districts,Auckland,6,139,133,115,10,7.2,6.94,0
Auckland,Central Districts,Auckland,7,139,132,114,10,7.0,6.95,0
Auckland,Central Districts,Auckland,7,139,132,113,10,6.0,7.01,0
Auckland,Central Districts,Auckland,7,139,132,113,10,6.0,7.01,0
Auckland,Central Districts,Auckland,7,139,132,112,10,5.25,7.07,0
Auckland,Central Districts,Auckland,10,139,129,111,10,6.67,6.97,0
Auckland,Central Districts,Auckland,10,139,129,110,10,6.0,7.04,0
Auckland,Central Districts,Auckland,10,139,129,109,10,5.45,7.1,0
Auckland,Central Districts,Auckland,11,139,128,108,10,5.5,7.11,0
Auckland,Central Districts,Auckland,11,139,128,107,10,5.08,7.18,0
Auckland,Central Districts,Auckland,11,139,128,106,10,4.71,7.25,0
Auckland,Central Districts,Auckland,11,139,128,105,10,4.4,7.31,0
Auckland,Central Districts,Auckland,12,139,127,104,10,4.5,7.33,0
Auckland,Central Districts,Auckland,12,139,127,103,10,4.24,7.4,0
Auckland,Central Districts,Auckland,13,139,126,102,10,4.33,7.41,0
Auckland,Central Districts,Auckland,17,139,122,101,10,5.37,7.25,0
Auckland,Central Districts,Auckland,21,139,118,100,10,6.3,7.08,0
Auckland,Central Districts,Auckland,22,139,117,99,10,6.29,7.09,0
Auckland,Central Districts,Auckland,26,139,113,98,10,7.09,6.92,0
Auckland,Central Districts,Auckland,26,139,113,97,10,6.78,6.99,0
Auckland,Central Districts,Auckland,26,139,113,96,10,6.5,7.06,0
Auckland,Central Districts,Auckland,27,139,112,95,10,6.48,7.07,0
Auckland,Central Districts,Auckland,28,139,111,94,10,6.46,7.09,0
Auckland,Central Districts,Auckland,28,139,111,93,10,6.22,7.16,0
Auckland,Central Districts,Auckland,29,139,110,92,10,6.21,7.17,0
Auckland,Central Districts,Auckland,30,139,109,91,10,6.21,7.19,0
Auckland,Central Districts,Auckland,30,139,109,90,10,6.0,7.27,0
Auckland,Central Districts,Auckland,31,139,108,89,10,6.0,7.28,0
Auckland,Central Districts,Auckland,32,139,107,89,10,6.19,7.21,0
Auckland,Central Districts,Auckland,32,139,107,88,10,6.0,7.3,0
Auckland,Central Districts,Auckland,32,139,107,87,10,5.82,7.38,0
Auckland,Central Districts,Auckland,35,139,104,86,10,6.18,7.26,0
Auckland,Central Districts,Auckland,35,139,104,85,10,6.0,7.34,0
Auckland,Central Districts,Auckland,37,139,102,84,10,6.17,7.29,0
Auckland,Central Districts,Auckland,38,139,101,83,10,6.16,7.3,0
Auckland,Central Districts,Auckland,39,139,100,83,10,6.32,7.23,0
Auckland,Central Districts,Auckland,39,139,100,82,10,6.16,7.32,0
Auckland,Central Districts,Auckland,39,139,100,81,10,6.0,7.41,0
Auckland,Central Districts,Auckland,39,139,100,80,10,5.85,7.5,0
Auckland,Central Districts,Auckland,39,139,100,79,10,5.71,7.59,0
Auckland,Central Districts,Auckland,39,139,100,78,10,5.57,7.69,0
Auckland,Central Districts,Auckland,39,139,100,77,10,5.44,7.79,0
Auckland,Central Districts,Auckland,43,139,96,76,10,5.86,7.58,0
Auckland,Central Districts,Auckland,44,139,95,75,10,5.87,7.6,0
Auckland,Central Districts,Auckland,44,139,95,74,9,5.74,7.7,0
Auckland,Central Districts,Auckland,44,139,95,73,9,5.62,7.81,0
Auckland,Central Districts,Auckland,44,139,95,72,9,5.5,7.92,0
Auckland,Central Districts,Auckland,46,139,93,71,9,5.63,7.86,0
Auckland,Central Districts,Auckland,47,139,92,70,9,5.64,7.89,0
Auckland,Central Districts,Auckland,47,139,92,69,9,5.53,8.0,0
Auckland,Central Districts,Auckland,47,139,92,68,9,5.42,8.12,0
Auckland,Central Districts,Auckland,48,139,91,67,9,5.43,8.15,0
Auckland,Central Districts,Auckland,48,139,91,66,9,5.33,8.27,0
Auckland,Central Districts,Auckland,50,139,89,65,9,5.45,8.22,0
Auckland,Central Districts,Auckland,50,139,89,64,9,5.36,8.34,0
Auckland,Central Districts,Auckland,51,139,88,63,9,5.37,8.38,0
Auckland,Central Districts,Auckland,52,139,87,62,9,5.38,8.42,0
Auckland,Central Districts,Auckland,52,139,87,61,9,5.29,8.56,0
Auckland,Central Districts,Auckland,53,139,86,60,9,5.3,8.6,0
Auckland,Central Districts,Auckland,53,139,86,59,9,5.21,8.75,0
Auckland,Central Districts,Auckland,53,139,86,58,8,5.13,8.9,0
Auckland,Central Districts,Auckland,55,139,84,57,8,5.24,8.84,0
Auckland,Central Districts,Auckland,55,139,84,56,8,5.16,9.0,0
Auckland,Central Districts,Auckland,55,139,84,55,8,5.08,9.16,0
Auckland,Central Districts,Auckland,56,139,83,54,8,5.09,9.22,0
Auckland,Central Districts,Auckland,60,139,79,53,8,5.37,8.94,0
Auckland,Central Districts,Auckland,61,139,78,52,8,5.38,9.0,0
Auckland,Central Districts,Auckland,61,139,78,51,8,5.3,9.18,0
Auckland,Central Districts,Auckland,63,139,76,50,8,5.4,9.12,0
Auckland,Central Districts,Auckland,64,139,75,49,8,5.41,9.18,0
Auckland,Central Districts,Auckland,66,139,73,48,8,5.5,9.12,0
Auckland,Central Districts,Auckland,67,139,72,47,8,5.51,9.19,0
Auckland,Central Districts,Auckland,67,139,72,46,8,5.43,9.39,0
Auckland,Central Districts,Auckland,68,139,71,45,8,5.44,9.47,0
Auckland,Central Districts,Auckland,68,139,71,44,7,5.37,9.68,0
Auckland,Central Districts,Auckland,69,139,70,43,7,5.38,9.77,0
Auckland,Central Districts,Auckland,70,139,69,42,7,5.38,9.86,0
Auckland,Central Districts,Auckland,70,139,69,41,7,5.32,10.1,0
Auckland,Central Districts,Auckland,70,139,69,40,7,5.25,10.35,0
Auckland,Central Districts,Auckland,70,139,69,39,7,5.19,10.62,0
Auckland,Central Districts,Auckland,71,139,68,38,7,5.2,10.74,0
Auckland,Central Districts,Auckland,71,139,68,37,7,5.13,11.03,0
Auckland,Central Districts,Auckland,72,139,67,36,7,5.14,11.17,0
Auckland,Central Districts,Auckland,72,139,67,35,7,5.08,11.49,0
Auckland,Central Districts,Auckland,73,139,66,35,7,5.15,11.31,0
Auckland,Central Districts,Auckland,75,139,64,34,7,5.23,11.29,0
Auckland,Central Districts,Auckland,76,139,63,33,7,5.24,11.45,0
Auckland,Central Districts,Auckland,77,139,62,32,7,5.25,11.62,0
Auckland,Central Districts,Auckland,79,139,60,31,7,5.33,11.61,0
Auckland,Central Districts,Auckland,81,139,58,30,7,5.4,11.6,0
Auckland,Central Districts,Auckland,85,139,54,29,7,5.6,11.17,0
Auckland,Central Districts,Auckland,87,139,52,28,7,5.67,11.14,0
Auckland,Central Districts,Auckland,88,139,51,27,7,5.68,11.33,0
Auckland,Central Districts,Auckland,90,139,49,26,7,5.74,11.31,0
Auckland,Central Districts,Auckland,94,139,45,25,7,5.94,10.8,0
Auckland,Central Districts,Auckland,95,139,44,24,7,5.94,11.0,0
Auckland,Central Districts,Auckland,96,139,43,23,7,5.94,11.22,0
Auckland,Central Districts,Auckland,98,139,41,22,7,6.0,11.18,0
Auckland,Central Districts,Auckland,100,139,39,21,7,6.06,11.14,0
Auckland,Central Districts,Auckland,102,139,37,20,7,6.12,11.1,0
Auckland,Central Districts,Auckland,104,139,35,19,7,6.18,11.05,0
Auckland,Central Districts,Auckland,106,139,33,18,7,6.24,11.0,0
Auckland,Central Districts,Auckland,106,139,33,17,7,6.17,11.65,0
Auckland,Central Districts,Auckland,107,139,32,16,7,6.17,12.0,0
Auckland,Central Districts,Auckland,107,139,32,15,7,6.11,12.8,0
Auckland,Central Districts,Auckland,108,139,31,14,7,6.11,13.29,0
Auckland,Central Districts,Auckland,110,139,29,13,7,6.17,13.38,0
Auckland,Central Districts,Auckland,110,139,29,12,7,6.11,14.5,0
Auckland,Central Districts,Auckland,112,139,27,11,7,6.17,14.73,0
Auckland,Central Districts,Auckland,112,139,27,10,7,6.11,16.2,0
Auckland,Central Districts,Auckland,114,139,25,9,7,6.16,16.67,0
Auckland,Central Districts,Auckland,114,139,25,8,7,6.11,18.75,0
Auckland,Central Districts,Auckland,115,139,24,7,7,6.11,20.57,0
Auckland,Central Districts,Auckland,117,139,22,6,7,6.16,22.0,0
Auckland,Central Districts,Auckland,118,139,21,5,7,6.16,25.2,0
Auckland,Central Districts,Auckland,118,139,21,4,6,6.1,31.5,0
Auckland,Central Districts,Auckland,118,139,21,3,5,6.05,42.0,0
Auckland,Central Districts,Auckland,119,139,20,2,5,6.05,60.0,0
Auckland,Central Districts,Auckland,120,139,19,1,5,6.05,114.0,0
Canterbury,Northern Districts,Christchurch,2,126,124,119,10,12.0,6.25,1
Canterbury,Northern Districts,Christchurch,2,126,124,118,10,6.0,6.31,1
Canterbury,Northern Districts,Christchurch,6,126,120,117,10,12.0,6.15,1
Canterbury,Northern Districts,Christchurch,6,126,120,116,10,9.0,6.21,1
Canterbury,Northern Districts,Christchurch,6,126,120,115,10,7.2,6.26,1
Canterbury,Northern Districts,Christchurch,6,126,120,114,10,6.0,6.32,1
Canterbury,Northern Districts,Christchurch,10,126,116,113,10,8.57,6.16,1
Canterbury,Northern Districts,Christchurch,10,126,116,113,10,8.57,6.16,1
Canterbury,Northern Districts,Christchurch,14,126,112,112,10,10.5,6.0,1
Canterbury,Northern Districts,Christchurch,14,126,112,111,10,9.33,6.05,1
Canterbury,Northern Districts,Christchurch,15,126,111,110,10,9.0,6.05,1
Canterbury,Northern Districts,Christchurch,15,126,111,109,10,8.18,6.11,1
Canterbury,Northern Districts,Christchurch,16,126,110,108,10,8.0,6.11,1
Canterbury,Northern Districts,Christchurch,17,126,109,107,10,7.85,6.11,1
Canterbury,Northern Districts,Christchurch,17,126,109,106,10,7.29,6.17,1
Canterbury,Northern Districts,Christchurch,18,126,108,105,10,7.2,6.17,1
Canterbury,Northern Districts,Christchurch,18,126,108,104,10,6.75,6.23,1
Canterbury,Northern Districts,Christchurch,18,126,108,103,10,6.35,6.29,1
Canterbury,Northern Districts,Christchurch,18,126,108,102,10,6.0,6.35,1
