batting_team,bowling_team,city,current_score,balls_bowled,balls_left,wickets_left,crr,runs_in_remaining_ball
Otago,Central Districts,Napier,0,1,119,10,0.0,181
Otago,Central Districts,Napier,1,2,118,10,3.0,180
Otago,Central Districts,Napier,1,3,117,10,2.0,180
Otago,Central Districts,Napier,5,4,116,10,7.5,176
Otago,Central Districts,Napier,5,5,115,10,6.0,176
Otago,Central Districts,Napier,5,6,114,10,5.0,176
Otago,Central Districts,Napier,9,7,113,10,7.71,172
Otago,Central Districts,Napier,9,8,112,10,6.75,172
Otago,Central Districts,Napier,9,9,111,10,6.0,172
Otago,Central Districts,Napier,10,10,110,10,6.0,171
Otago,Central Districts,Napier,10,11,109,10,5.45,171
Otago,Central Districts,Napier,11,12,108,10,5.5,170
Otago,Central Districts,Napier,15,13,107,10,6.92,166
Otago,Central Districts,Napier,15,14,106,10,6.43,166
Otago,Central Districts,Napier,19,15,105,10,7.6,162
Otago,Central Districts,Napier,20,16,104,10,7.5,161
Otago,Central Districts,Napier,21,17,103,10,7.41,160
Otago,Central Districts,Napier,25,18,102,10,8.33,156
Otago,Central Districts,Napier,26,19,101,10,8.21,155
Otago,Central Districts,Napier,26,20,100,10,7.8,155
Otago,Central Districts,Napier,26,21,99,10,7.43,155
Otago,Central Districts,Napier,26,22,98,10,7.09,155
Otago,Central Districts,Napier,32,23,97,10,8.35,149
Otago,Central Districts,Napier,33,24,96,10,8.25,148
Otago,Central Districts,Napier,37,25,95,10,8.88,144
Otago,Central Districts,Napier,38,26,94,10,8.77,143
Otago,Central Districts,Napier,39,27,93,10,8.67,142
Otago,Central Districts,Napier,40,28,92,10,8.57,141
Otago,Central Districts,Napier,41,29,91,10,8.48,140
Otago,Central Districts,Napier,41,30,90,10,8.2,140
Otago,Central Districts,Napier,45,31,89,10,8.71,136
Otago,Central Districts,Napier,45,31,89,9,8.71,136
Otago,Central Districts,Napier,45,32,88,9,8.44,136
Otago,Central Districts,Napier,46,33,87,9,8.36,135
Otago,Central Districts,Napier,46,34,86,9,8.12,135
Otago,Central Districts,Napier,46,35,85,9,7.89,135
Otago,Central Districts,Napier,50,36,84,9,8.33,131
Otago,Central Districts,Napier,51,37,83,9,8.27,130
Otago,Central Districts,Napier,52,38,82,9,8.21,129
Otago,Central Districts,Napier,52,39,81,9,8.0,129
Otago,Central Districts,Napier,53,40,80,9,7.95,128
Otago,Central Districts,Napier,54,41,79,9,7.9,127
Otago,Central Districts,Napier,55,42,78,9,7.86,126
Otago,Central Districts,Napier,55,43,77,9,7.67,126
Otago,Central Districts,Napier,56,43,77,9,7.81,125
Otago,Central Districts,Napier,56,44,76,9,7.64,125
Otago,Central Districts,Napier,57,45,75,9,7.6,124
Otago,Central Districts,Napier,57,46,74,9,7.43,124
Otago,Central Districts,Napier,57,47,73,9,7.28,124
Otago,Central Districts,Napier,57,48,72,9,7.12,124
Otago,Central Districts,Napier,58,49,71,9,7.1,123
Otago,Central Districts,Napier,58,50,70,9,6.96,123
Otago,Central Districts,Napier,58,51,69,9,6.82,123
Otago,Central Districts,Napier,58,52,68,9,6.69,123
Otago,Central Districts,Napier,58,53,67,9,6.57,123
Otago,Central Districts,Napier,58,54,66,9,6.44,123
Otago,Central Districts,Napier,58,55,65,9,6.33,123
Otago,Central Districts,Napier,58,56,64,9,6.21,123
Otago,Central Districts,Napier,58,57,63,9,6.11,123
Otago,Central Districts,Napier,58,58,62,9,6.0,123
Otago,Central Districts,Napier,64,59,61,9,6.51,117
Otago,Central Districts,Napier,64,60,60,9,6.4,117
Otago,Central Districts,Napier,68,61,59,9,6.69,113
Otago,Central Districts,Napier,69,62,58,9,6.68,112
Otago,Central Districts,Napier,70,63,57,9,6.67,111
Otago,Central Districts,Napier,70,64,56,9,6.56,111
Otago,Central Districts,Napier,71,65,55,9,6.55,110
Otago,Central Districts,Napier,71,66,54,9,6.45,110
Otago,Central Districts,Napier,71,67,53,9,6.36,110
Otago,Central Districts,Napier,72,68,52,9,6.35,109
Otago,Central Districts,Napier,73,69,51,9,6.35,108
Otago,Central Districts,Napier,74,70,50,9,6.34,107
Otago,Central Districts,Napier,74,71,49,9,6.25,107
Otago,Central Districts,Napier,75,72,48,9,6.25,106
Otago,Central Districts,Napier,79,73,47,9,6.49,102
Otago,Central Districts,Napier,80,73,47,9,6.58,101
Otago,Central Districts,Napier,80,74,46,9,6.49,101
Otago,Central Districts,Napier,82,75,45,9,6.56,99
Otago,Central Districts,Napier,86,76,44,9,6.79,95
Otago,Central Districts,Napier,87,77,43,9,6.78,94
Otago,Central Districts,Napier,89,78,42,9,6.85,92
Otago,Central Districts,Napier,89,79,41,9,6.76,92
Otago,Central Districts,Napier,91,79,41,9,6.91,90
Otago,Central Districts,Napier,92,80,40,9,6.9,89
Otago,Central Districts,Napier,96,81,39,9,7.11,85
Otago,Central Districts,Napier,100,82,38,9,7.32,81
Otago,Central Districts,Napier,101,83,37,9,7.3,80
Otago,Central Districts,Napier,105,84,36,9,7.5,76
Otago,Central Districts,Napier,106,85,35,9,7.48,75
Otago,Central Districts,Napier,106,86,34,9,7.4,75
Otago,Central Districts,Napier,106,87,33,9,7.31,75
Otago,Central Districts,Napier,110,88,32,9,7.5,71
Otago,Central Districts,Napier,112,89,31,9,7.55,69
Otago,Central Districts,Napier,112,90,30,9,7.47,69
Otago,Central Districts,Napier,112,91,29,9,7.38,69
Otago,Central Districts,Napier,113,91,29,9,7.45,68
Otago,Central Districts,Napier,113,92,28,9,7.37,68
Otago,Central Districts,Napier,117,93,27,9,7.55,64
Otago,Central Districts,Napier,119,94,26,9,7.6,62
Otago,Central Districts,Napier,120,95,25,9,7.58,61
Otago,Central Districts,Napier,124,96,24,9,7.75,57
Otago,Central Districts,Napier,128,97,23,9,7.92,53
Otago,Central Districts,Napier,129,97,23,9,7.98,52
Otago,Central Districts,Napier,133,98,22,9,8.14,48
Otago,Central Districts,Napier,133,99,21,8,8.06,48
Otago,Central Districts,Napier,137,100,20,8,8.22,44
Otago,Central Districts,Napier,137,101,19,8,8.14,44
Otago,Central Districts,Napier,141,102,18,8,8.29,40
Otago,Central Districts,Napier,143,103,17,8,8.33,38
Otago,Central Districts,Napier,145,104,16,8,8.37,36
Otago,Central Districts,Napier,149,105,15,8,8.51,32
Otago,Central Districts,Napier,150,106,14,8,8.49,31
Otago,Central Districts,Napier,152,107,13,8,8.52,29
Otago,Central Districts,Napier,155,108,12,8,8.61,26
Otago,Central Districts,Napier,159,109,11,8,8.75,22
Otago,Central Districts,Napier,159,110,10,7,8.67,22
Otago,Central Districts,Napier,159,111,9,7,8.59,22
Otago,Central Districts,Napier,160,112,8,7,8.57,21
Otago,Central Districts,Napier,164,113,7,7,8.71,17
Otago,Central Districts,Napier,165,114,6,7,8.68,16
Otago,Central Districts,Napier,165,115,5,7,8.61,16
Otago,Central Districts,Napier,168,116,4,7,8.69,13
Otago,Central Districts,Napier,169,117,3,7,8.67,12
Otago,Central Districts,Napier,171,118,2,7,8.69,10
Otago,Central Districts,Napier,175,119,1,7,8.82,6
Wellington,Northern Districts,Wellington,0,1,119,10,0.0,183
Wellington,Northern Districts,Wellington,0,2,118,10,0.0,183
Wellington,Northern Districts,Wellington,4,3,117,10,8.0,179
Wellington,Northern Districts,Wellington,8,4,116,10,12.0,175
Wellington,Northern Districts,Wellington,9,5,115,10,10.8,174
Wellington,Northern Districts,Wellington,10,6,114,10,10.0,173
Wellington,Northern Districts,Wellington,11,7,113,10,9.43,172
Wellington,Northern Districts,Wellington,15,7,113,10,12.86,168
Wellington,Northern Districts,Wellington,19,8,112,10,14.25,164
Wellington,Northern Districts,Wellington,23,9,111,10,15.33,160
Wellington,Northern Districts,Wellington,27,10,110,10,16.2,156
Wellington,Northern Districts,Wellington,28,11,109,10,15.27,155
Wellington,Northern Districts,Wellington,29,12,108,10,14.5,154
Wellington,Northern Districts,Wellington,29,13,107,10,13.38,154
Wellington,Northern Districts,Wellington,30,14,106,10,12.86,153
Wellington,Northern Districts,Wellington,30,15,105,10,12.0,153
Wellington,Northern Districts,Wellington,30,16,104,10,11.25,153
Wellington,Northern Districts,Wellington,30,17,103,10,10.59,153
Wellington,Northern Districts,Wellington,30,18,102,10,10.0,153
Wellington,Northern Districts,Wellington,31,19,101,10,9.79,152
Wellington,Northern Districts,Wellington,37,20,100,10,11.1,146
Wellington,Northern Districts,Wellington,37,21,99,10,10.57,146
Wellington,Northern Districts,Wellington,37,22,98,10,10.09,146
Wellington,Northern Districts,Wellington,38,23,97,10,9.91,145
Wellington,Northern Districts,Wellington,38,24,96,10,9.5,145
Wellington,Northern Districts,Wellington,39,25,95,10,9.36,144
Wellington,Northern Districts,Wellington,39,26,94,10,9.0,144
Wellington,Northern Districts,Wellington,41,27,93,10,9.11,142
Wellington,Northern Districts,Wellington,41,28,92,10,8.79,142
Wellington,Northern Districts,Wellington,45,29,91,10,9.31,138
Wellington,Northern Districts,Wellington,45,30,90,9,9.0,138
Wellington,Northern Districts,Wellington,46,31,89,9,8.9,137
Wellington,Northern Districts,Wellington,47,32,88,9,8.81,136
Wellington,Northern Districts,Wellington,47,33,87,9,8.55,136
Wellington,Northern Districts,Wellington,48,34,86,9,8.47,135
Wellington,Northern Districts,Wellington,48,35,85,9,8.23,135
Wellington,Northern Districts,Wellington,48,36,84,9,8.0,135
Wellington,Northern Districts,Wellington,48,37,83,9,7.78,135
Wellington,Northern Districts,Wellington,48,37,83,9,7.78,135
Wellington,Northern Districts,Wellington,49,38,82,9,7.74,134
Wellington,Northern Districts,Wellington,49,39,81,9,7.54,134
Wellington,Northern Districts,Wellington,50,40,80,9,7.5,133
Wellington,Northern Districts,Wellington,54,41,79,9,7.9,129
Wellington,Northern Districts,Wellington,54,42,78,9,7.71,129
Wellington,Northern Districts,Wellington,55,43,77,9,7.67,128
Wellington,Northern Districts,Wellington,57,44,76,9,7.77,126
Wellington,Northern Districts,Wellington,57,45,75,9,7.6,126
Wellington,Northern Districts,Wellington,58,46,74,9,7.57,125
Wellington,Northern Districts,Wellington,59,47,73,9,7.53,124
Wellington,Northern Districts,Wellington,59,48,72,9,7.38,124
Wellington,Northern Districts,Wellington,60,49,71,9,7.35,123
Wellington,Northern Districts,Wellington,61,50,70,9,7.32,122
Wellington,Northern Districts,Wellington,62,51,69,9,7.29,121
Wellington,Northern Districts,Wellington,63,52,68,9,7.27,120
Wellington,Northern Districts,Wellington,69,53,67,9,7.81,114
Wellington,Northern Districts,Wellington,71,54,66,9,7.89,112
Wellington,Northern Districts,Wellington,71,55,65,9,7.75,112
Wellington,Northern Districts,Wellington,71,56,64,9,7.61,112
Wellington,Northern Districts,Wellington,72,57,63,9,7.58,111
Wellington,Northern Districts,Wellington,73,58,62,9,7.55,110
Wellington,Northern Districts,Wellington,77,59,61,9,7.83,106
Wellington,Northern Districts,Wellington,81,60,60,9,8.1,102
Wellington,Northern Districts,Wellington,81,61,59,9,7.97,102
Wellington,Northern Districts,Wellington,85,62,58,9,8.23,98
Wellington,Northern Districts,Wellington,86,61,59,9,8.46,97
Wellington,Northern Districts,Wellington,87,62,58,9,8.42,96
Wellington,Northern Districts,Wellington,87,63,57,9,8.29,96
Wellington,Northern Districts,Wellington,87,64,56,9,8.16,96
Wellington,Northern Districts,Wellington,88,65,55,9,8.12,95
Wellington,Northern Districts,Wellington,88,66,54,9,8.0,95
Wellington,Northern Districts,Wellington,92,67,53,9,8.24,91
Wellington,Northern Districts,Wellington,92,68,52,9,8.12,91
Wellington,Northern Districts,Wellington,93,69,51,9,8.09,90
Wellington,Northern Districts,Wellington,94,70,50,9,8.06,89
Wellington,Northern Districts,Wellington,95,71,49,9,8.03,88
Wellington,Northern Districts,Wellington,95,72,48,9,7.92,88
Wellington,Northern Districts,Wellington,97,73,47,9,7.97,86
Wellington,Northern Districts,Wellington,98,74,46,9,7.95,85
Wellington,Northern Districts,Wellington,98,75,45,9,7.84,85
Wellington,Northern Districts,Wellington,98,76,44,8,7.74,85
Wellington,Northern Districts,Wellington,99,77,43,8,7.71,84
Wellington,Northern Districts,Wellington,105,78,42,8,8.08,78
Wellington,Northern Districts,Wellington,106,79,41,8,8.05,77
Wellington,Northern Districts,Wellington,107,80,40,8,8.02,76
Wellington,Northern Districts,Wellington,108,81,39,8,8.0,75
Wellington,Northern Districts,Wellington,109,82,38,8,7.98,74
Wellington,Northern Districts,Wellington,110,83,37,8,7.95,73
Wellington,Northern Districts,Wellington,111,84,36,8,7.93,72
Wellington,Northern Districts,Wellington,111,85,35,8,7.84,72
Wellington,Northern Districts,Wellington,111,85,35,8,7.84,72
Wellington,Northern Districts,Wellington,112,86,34,8,7.81,71
Wellington,Northern Districts,Wellington,114,87,33,8,7.86,69
Wellington,Northern Districts,Wellington,115,88,32,8,7.84,68
Wellington,Northern Districts,Wellington,116,89,31,8,7.82,67
Wellington,Northern Districts,Wellington,122,90,30,8,8.13,61
Wellington,Northern Districts,Wellington,123,91,29,8,8.11,60
Wellington,Northern Districts,Wellington,124,92,28,8,8.09,59
Wellington,Northern Districts,Wellington,128,93,27,8,8.26,55
Wellington,Northern Districts,Wellington,128,94,26,8,8.17,55
Wellington,Northern Districts,Wellington,129,95,25,8,8.15,54
Wellington,Northern Districts,Wellington,130,96,24,8,8.12,53
Wellington,Northern Districts,Wellington,131,97,23,8,8.1,52
Wellington,Northern Districts,Wellington,133,98,22,8,8.14,50
Wellington,Northern Districts,Wellington,135,99,21,8,8.18,48
Wellington,Northern Districts,Wellington,135,100,20,7,8.1,48
Wellington,Northern Districts,Wellington,136,101,19,7,8.08,47
Wellington,Northern Districts,Wellington,137,102,18,7,8.06,46
Wellington,Northern Districts,Wellington,141,103,17,7,8.21,42
Wellington,Northern Districts,Wellington,142,104,16,7,8.19,41
Wellington,Northern Districts,Wellington,143,105,15,7,8.17,40
Wellington,Northern Districts,Wellington,144,106,14,7,8.15,39
Wellington,Northern Districts,Wellington,146,107,13,7,8.19,37
Wellington,Northern Districts,Wellington,146,108,12,7,8.11,37
Wellington,Northern Districts,Wellington,148,109,11,7,8.15,35
Wellington,Northern Districts,Wellington,150,110,10,7,8.18,33
Wellington,Northern Districts,Wellington,156,111,9,7,8.43,27
Wellington,Northern Districts,Wellington,157,112,8,7,8.41,26
Wellington,Northern Districts,Wellington,159,113,7,7,8.44,24
Wellington,Northern Districts,Wellington,159,114,6,6,8.37,24
Wellington,Northern Districts,Wellington,161,115,5,6,8.4,22
Wellington,Northern Districts,Wellington,167,116,4,6,8.64,16
Wellington,Northern Districts,Wellington,169,117,3,6,8.67,14
Wellington,Northern Districts,Wellington,171,118,2,6,8.69,12
Wellington,Northern Districts,Wellington,177,119,1,6,8.92,6
Central Districts,Auckland,Auckland,0,1,119,10,0.0,138
Central Districts,Auckland,Auckland,1,2,118,10,3.0,137
Central Districts,Auckland,Auckland,1,3,117,10,2.0,137
Central Districts,Auckland,Auckland,1,4,116,10,1.5,137
Central Districts,Auckland,Auckland,1,5,115,10,1.2,137
Central Districts,Auckland,Auckland,1,6,114,10,1.0,137
Central Districts,Auckland,Auckland,5,7,113,10,4.29,133
Central Districts,Auckland,Auckland,9,8,112,10,6.75,129
Central Districts,Auckland,Auckland,9,9,111,10,6.0,129
Central Districts,Auckland,Auckland,9,10,110,10,5.4,129
Central Districts,Auckland,Auckland,11,11,109,10,6.0,127
Central Districts,Auckland,Auckland,15,12,108,10,7.5,123
Central Districts,Auckland,Auckland,16,13,107,10,7.38,122
Central Districts,Auckland,Auckland,20,14,106,10,8.57,118
Central Districts,Auckland,Auckland,20,15,105,9,8.0,118
Central Districts,Auckland,Auckland,20,16,104,9,7.5,118
Central Districts,Auckland,Auckland,21,17,103,9,7.41,117
Central Districts,Auckland,Auckland,22,18,102,9,7.33,116
Central Districts,Auckland,Auckland,22,19,101,9,6.95,116
Central Districts,Auckland,Auckland,22,20,100,9,6.6,116
Central Districts,Auckland,Auckland,24,21,99,9,6.86,114
Central Districts,Auckland,Auckland,28,19,101,9,8.84,110
Central Districts,Auckland,Auckland,30,20,100,9,9.0,108
Central Districts,Auckland,Auckland,31,21,99,9,8.86,107
Central Districts,Auckland,Auckland,31,22,98,9,8.45,107
Central Districts,Auckland,Auckland,33,23,97,9,8.61,105
Central Districts,Auckland,Auckland,34,24,96,9,8.5,104
Central Districts,Auckland,Auckland,35,25,95,9,8.4,103
Central Districts,Auckland,Auckland,35,26,94,9,8.08,103
Central Districts,Auckland,Auckland,36,27,93,9,8.0,102
Central Districts,Auckland,Auckland,36,28,92,9,7.71,102
Central Districts,Auckland,Auckland,36,29,91,9,7.45,102
Central Districts,Auckland,Auckland,38,30,90,9,7.6,100
Central Districts,Auckland,Auckland,42,31,89,9,8.13,96
Central Districts,Auckland,Auckland,43,32,88,9,8.06,95
Central Districts,Auckland,Auckland,47,33,87,9,8.55,91
Central Districts,Auckland,Auckland,51,34,86,9,9.0,87
Central Districts,Auckland,Auckland,51,35,85,9,8.74,87
Central Districts,Auckland,Auckland,53,36,84,9,8.83,85
Central Districts,Auckland,Auckland,53,37,83,9,8.59,85
Central Districts,Auckland,Auckland,53,38,82,9,8.37,85
Central Districts,Auckland,Auckland,53,39,81,9,8.15,85
Central Districts,Auckland,Auckland,53,40,80,9,7.95,85
Central Districts,Auckland,Auckland,53,41,79,8,7.76,85
Central Districts,Auckland,Auckland,54,42,78,8,7.71,84
Central Districts,Auckland,Auckland,55,43,77,8,7.67,83
Central Districts,Auckland,Auckland,55,43,77,8,7.67,83
Central Districts,Auckland,Auckland,56,44,76,8,7.64,82
Central Districts,Auckland,Auckland,56,45,75,8,7.47,82
Central Districts,Auckland,Auckland,56,46,74,8,7.3,82
Central Districts,Auckland,Auckland,56,47,73,8,7.15,82
Central Districts,Auckland,Auckland,58,48,72,8,7.25,80
Central Districts,Auckland,Auckland,59,49,71,8,7.22,79
Central Districts,Auckland,Auckland,60,50,70,8,7.2,78
Central Districts,Auckland,Auckland,61,51,69,8,7.18,77
Central Districts,Auckland,Auckland,65,52,68,8,7.5,73
Central Districts,Auckland,Auckland,65,53,67,8,7.36,73
Central Districts,Auckland,Auckland,69,54,66,8,7.67,69
Central Districts,Auckland,Auckland,70,55,65,8,7.64,68
Central Districts,Auckland,Auckland,70,56,64,7,7.5,68
Central Districts,Auckland,Auckland,72,57,63,7,7.58,66
Central Districts,Auckland,Auckland,72,58,62,6,7.45,66
Central Districts,Auckland,Auckland,72,59,61,6,7.32,66
Central Districts,Auckland,Auckland,72,60,60,6,7.2,66
Central Districts,Auckland,Auckland,73,61,59,6,7.18,65
Central Districts,Auckland,Auckland,74,62,58,6,7.16,64
Central Districts,Auckland,Auckland,75,63,57,6,7.14,63
Central Districts,Auckland,Auckland,75,64,56,6,7.03,63
Central Districts,Auckland,Auckland,76,65,55,6,7.02,62
Central Districts,Auckland,Auckland,77,66,54,6,7.0,61
Central Districts,Auckland,Auckland,77,67,53,6,6.9,61
Central Districts,Auckland,Auckland,79,68,52,6,6.97,59
Central Districts,Auckland,Auckland,80,69,51,6,6.96,58
Central Districts,Auckland,Auckland,87,70,50,6,7.46,51
Central Districts,Auckland,Auckland,87,71,49,6,7.35,51
Central Districts,Auckland,Auckland,89,72,48,6,7.42,49
Central Districts,Auckland,Auckland,90,73,47,6,7.4,48
Central Districts,Auckland,Auckland,91,73,47,6,7.48,47
Central Districts,Auckland,Auckland,92,74,46,6,7.46,46
Central Districts,Auckland,Auckland,92,75,45,6,7.36,46
Central Districts,Auckland,Auckland,92,76,44,6,7.26,46
Central Districts,Auckland,Auckland,92,77,43,6,7.17,46
Central Districts,Auckland,Auckland,93,78,42,6,7.15,45
Central Districts,Auckland,Auckland,94,79,41,6,7.14,44
Central Districts,Auckland,Auckland,95,80,40,6,7.12,43
Central Districts,Auckland,Auckland,95,81,39,6,7.04,43
Central Districts,Auckland,Auckland,96,82,38,6,7.02,42
Central Districts,Auckland,Auckland,96,83,37,6,6.94,42
Central Districts,Auckland,Auckland,96,84,36,6,6.86,42
Central Districts,Auckland,Auckland,97,85,35,6,6.85,41
Central Districts,Auckland,Auckland,98,86,34,6,6.84,40
Central Districts,Auckland,Auckland,98,87,33,6,6.76,40
Central Districts,Auckland,Auckland,102,88,32,6,6.95,36
Central Districts,Auckland,Auckland,102,89,31,6,6.88,36
Central Districts,Auckland,Auckland,102,90,30,6,6.8,36
Central Districts,Auckland,Auckland,102,91,29,6,6.73,36
Central Districts,Auckland,Auckland,103,92,28,6,6.72,35
Central Districts,Auckland,Auckland,105,93,27,6,6.77,33
Central Districts,Auckland,Auckland,106,94,26,6,6.77,32
Central Districts,Auckland,Auckland,107,95,25,6,6.76,31
Central Districts,Auckland,Auckland,108,96,24,6,6.75,30
Central Districts,Auckland,Auckland,109,97,23,6,6.74,29
Central Districts,Auckland,Auckland,110,98,22,6,6.73,28
Central Districts,Auckland,Auckland,111,99,21,6,6.73,27
Central Districts,Auckland,Auckland,111,100,20,6,6.66,27
Central Districts,Auckland,Auckland,112,101,19,6,6.65,26
Central Districts,Auckland,Auckland,114,102,18,6,6.71,24
Central Districts,Auckland,Auckland,116,103,17,6,6.76,22
Central Districts,Auckland,Auckland,119,104,16,6,6.87,19
Central Districts,Auckland,Auckland,120,105,15,6,6.86,18
Central Districts,Auckland,Auckland,122,106,14,6,6.91,16
Central Districts,Auckland,Auckland,122,107,13,5,6.84,16
Central Districts,Auckland,Auckland,124,108,12,5,6.89,14
Central Districts,Auckland,Auckland,124,109,11,4,6.83,14
Central Districts,Auckland,Auckland,125,110,10,4,6.82,13
Central Districts,Auckland,Auckland,126,111,9,4,6.81,12
Central Districts,Auckland,Auckland,127,112,8,4,6.8,11
Central Districts,Auckland,Auckland,128,113,7,4,6.8,10
Central Districts,Auckland,Auckland,128,114,6,4,6.74,10
Central Districts,Auckland,Auckland,130,115,5,4,6.78,8
Central Districts,Auckland,Auckland,131,115,5,4,6.83,7
Central Districts,Auckland,Auckland,133,116,4,4,6.88,5
Central Districts,Auckland,Auckland,133,117,3,4,6.82,5
Central Districts,Auckland,Auckland,134,118,2,4,6.81,4
Central Districts,Auckland,Auckland,136,119,1,4,6.86,2
Northern Districts,Canterbury,Christchurch,0,1,119,10,0.0,125
Northern Districts,Canterbury,Christchurch,0,2,118,10,0.0,125
Northern Districts,Canterbury,Christchurch,2,3,117,10,4.0,123
Northern Districts,Canterbury,Christchurch,3,4,116,10,4.5,122
Northern Districts,Canterbury,Christchurch,3,5,115,10,3.6,122
Northern Districts,Canterbury,Christchurch,3,6,114,10,3.0,122
Northern Districts,Canterbury,Christchurch,5,7,113,10,4.29,120
Northern Districts,Canterbury,Christchurch,9,8,112,10,6.75,116
Northern Districts,Canterbury,Christchurch,9,9,111,10,6.0,116
Northern Districts,Canterbury,Christchurch,9,10,110,10,5.4,116
Northern Districts,Canterbury,Christchurch,9,11,109,10,4.91,116
Northern Districts,Canterbury,Christchurch,9,12,108,10,4.5,116
Northern Districts,Canterbury,Christchurch,9,13,107,10,4.15,116
Northern Districts,Canterbury,Christchurch,10,14,106,10,4.29,115
Northern Districts,Canterbury,Christchurch,10,15,105,10,4.0,115
Northern Districts,Canterbury,Christchurch,10,16,104,10,3.75,115
Northern Districts,Canterbury,Christchurch,14,17,103,10,4.94,111
Northern Districts,Canterbury,Christchurch,18,18,102,10,6.0,107
Northern Districts,Canterbury,Christchurch,18,19,101,10,5.68,107
Northern Districts,Canterbury,Christchurch,18,20,100,10,5.4,107
Northern Districts,Canterbury,Christchurch,19,21,99,10,5.43,106
Northern Districts,Canterbury,Christchurch,21,22,98,10,5.73,104
Northern Districts,Canterbury,Christchurch,21,23,97,10,5.48,104
Northern Districts,Canterbury,Christchurch,21,24,96,10,5.25,104
Northern Districts,Canterbury,Christchurch,25,25,95,10,6.0,100
Northern Districts,Canterbury,Christchurch,26,26,94,10,6.0,99
Northern Districts,Canterbury,Christchurch,27,27,93,10,6.0,98
Northern Districts,Canterbury,Christchurch,29,28,92,10,6.21,96
Northern Districts,Canterbury,Christchurch,30,29,91,10,6.21,95
Northern Districts,Canterbury,Christchurch,30,30,90,9,6.0,95
Northern Districts,Canterbury,Christchurch,30,31,89,9,5.81,95
Northern Districts,Canterbury,Christchurch,30,31,89,8,5.81,95
Northern Districts,Canterbury,Christchurch,30,32,88,8,5.62,95
Northern Districts,Canterbury,Christchurch,30,33,87,7,5.45,95
Northern Districts,Canterbury,Christchurch,30,34,86,7,5.29,95
Northern Districts,Canterbury,Christchurch,30,35,85,6,5.14,95
Northern Districts,Canterbury,Christchurch,31,36,84,6,5.17,94
Northern Districts,Canterbury,Christchurch,32,37,83,6,5.19,93
Northern Districts,Canterbury,Christchurch,32,38,82,6,5.05,93
Northern Districts,Canterbury,Christchurch,32,39,81,5,4.92,93
Northern Districts,Canterbury,Christchurch,32,40,80,5,4.8,93
Northern Districts,Canterbury,Christchurch,32,41,79,5,4.68,93
Northern Districts,Canterbury,Christchurch,32,42,78,5,4.57,93
Northern Districts,Canterbury,Christchurch,32,43,77,5,4.47,93
Northern Districts,Canterbury,Christchurch,33,44,76,5,4.5,92
Northern Districts,Canterbury,Christchurch,33,45,75,5,4.4,92
Northern Districts,Canterbury,Christchurch,33,46,74,5,4.3,92
Northern Districts,Canterbury,Christchurch,34,47,73,5,4.34,91
Northern Districts,Canterbury,Christchurch,35,48,72,5,4.38,90
Northern Districts,Canterbury,Christchurch,35,49,71,5,4.29,90
Northern Districts,Canterbury,Christchurch,35,50,70,5,4.2,90
Northern Districts,Canterbury,Christchurch,36,49,71,5,4.41,89
Northern Districts,Canterbury,Christchurch,40,50,70,5,4.8,85
Northern Districts,Canterbury,Christchurch,40,51,69,5,4.71,85
Northern Districts,Canterbury,Christchurch,41,52,68,5,4.73,84
Northern Districts,Canterbury,Christchurch,42,53,67,5,4.75,83
Northern Districts,Canterbury,Christchurch,43,54,66,5,4.78,82
Northern Districts,Canterbury,Christchurch,49,55,65,5,5.35,76
Northern Districts,Canterbury,Christchurch,50,56,64,5,5.36,75
Northern Districts,Canterbury,Christchurch,51,57,63,5,5.37,74
Northern Districts,Canterbury,Christchurch,51,55,65,5,5.56,74
Northern Districts,Canterbury,Christchurch,53,56,64,5,5.68,72
Northern Districts,Canterbury,Christchurch,54,57,63,5,5.68,71
Northern Districts,Canterbury,Christchurch,54,58,62,5,5.59,71
Northern Districts,Canterbury,Christchurch,55,59,61,5,5.59,70
Northern Districts,Canterbury,Christchurch,56,60,60,5,5.6,69
Northern Districts,Canterbury,Christchurch,57,61,59,5,5.61,68
Northern Districts,Canterbury,Christchurch,57,62,58,5,5.52,68
Northern Districts,Canterbury,Christchurch,58,63,57,5,5.52,67
Northern Districts,Canterbury,Christchurch,59,64,56,5,5.53,66
Northern Districts,Canterbury,Christchurch,59,65,55,5,5.45,66
Northern Districts,Canterbury,Christchurch,59,66,54,5,5.36,66
Northern Districts,Canterbury,Christchurch,63,67,53,5,5.64,62
Northern Districts,Canterbury,Christchurch,63,68,52,5,5.56,62
Northern Districts,Canterbury,Christchurch,63,67,53,5,5.64,62
Northern Districts,Canterbury,Christchurch,64,68,52,5,5.65,61
Northern Districts,Canterbury,Christchurch,65,69,51,5,5.65,60
Northern Districts,Canterbury,Christchurch,65,70,50,5,5.57,60
Northern Districts,Canterbury,Christchurch,66,71,49,5,5.58,59
Northern Districts,Canterbury,Christchurch,67,72,48,5,5.58,58
Northern Districts,Canterbury,Christchurch,68,73,47,5,5.59,57
Northern Districts,Canterbury,Christchurch,69,74,46,5,5.59,56
Northern Districts,Canterbury,Christchurch,70,75,45,5,5.6,55
Northern Districts,Canterbury,Christchurch,70,76,44,5,5.53,55
Northern Districts,Canterbury,Christchurch,70,77,43,5,5.45,55
Northern Districts,Canterbury,Christchurch,70,78,42,5,5.38,55
