batting_team,bowling_team,city,runs_y,result_first_innings
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Auckland,Central Districts,Auckland,199,1
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
Otago,Wellington,Wellington,137,0
